ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 2,Nov,2018,"4,414"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 2,Dec,2016,"6,303"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 2,Dec,2017,"4,912"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 2,Dec,2018,"4,492"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jan,2017,"1,464"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jan,2018,"1,163"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jan,2019,"1,033"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Feb,2017,"1,438"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Feb,2018,"1,126"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Feb,2019,921
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Mar,2017,"1,508"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Mar,2018,"1,131"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Apr,2017,"1,346"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Apr,2018,992
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,May,2017,"1,537"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,May,2018,"1,114"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jun,2017,"1,274"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jun,2018,960
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jul,2017,"1,397"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Jul,2018,"1,103"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Aug,2016,"1,893"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Aug,2017,"1,239"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Aug,2018,955
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Sep,2016,"1,564"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Sep,2017,"1,208"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Sep,2018,693
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Oct,2016,"1,741"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Oct,2017,"1,202"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Oct,2018,930
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Nov,2016,"1,693"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Nov,2017,"1,274"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Nov,2018,899
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Dec,2016,"1,671"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Dec,2017,"1,216"
Bus,Outer Sydney Metro Contract 6,Adult Single Bus Trip 3,Dec,2018,"1,117"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jan,2017,"28,609"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jan,2018,"35,122"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jan,2019,"35,162"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Feb,2017,"21,148"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Feb,2018,"26,940"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Feb,2019,"30,772"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Mar,2017,"24,281"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Mar,2018,"28,700"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Apr,2017,"26,724"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Apr,2018,"31,930"
Bus,Outer Sydney Metro Contract 6,Child/Youth,May,2017,"22,916"
Bus,Outer Sydney Metro Contract 6,Child/Youth,May,2018,"28,913"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jun,2017,"20,146"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jun,2018,"25,844"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jul,2016,"18,453"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jul,2017,"29,863"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Jul,2018,"33,752"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Aug,2016,"17,365"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Aug,2017,"22,702"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Aug,2018,"28,551"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Sep,2016,"18,250"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Sep,2017,"27,379"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Sep,2018,"24,005"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Oct,2016,"22,243"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Oct,2017,"28,393"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Oct,2018,"31,483"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Nov,2016,"21,554"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Nov,2017,"26,276"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Nov,2018,"28,053"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Dec,2016,"25,101"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Dec,2017,"29,804"
Bus,Outer Sydney Metro Contract 6,Child/Youth,Dec,2018,"29,869"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jan,2017,"3,409"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jan,2018,"2,968"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jan,2019,"3,153"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Feb,2017,"1,844"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Feb,2018,"1,613"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Feb,2019,"1,590"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Mar,2017,"2,037"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Mar,2018,"1,727"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Apr,2017,"2,634"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Apr,2018,"2,303"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,May,2017,"1,907"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,May,2018,"1,646"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jun,2017,"1,818"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jun,2018,"1,523"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jul,2017,"2,640"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Jul,2018,"2,560"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Aug,2016,"2,128"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Aug,2017,"1,613"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Aug,2018,"1,778"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Sep,2016,"2,292"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Sep,2017,"2,326"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Sep,2018,"1,621"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Oct,2016,"2,379"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Oct,2017,"2,066"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Oct,2018,"2,287"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Nov,2016,"1,980"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Nov,2017,"1,780"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Nov,2018,"1,750"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Dec,2016,"2,865"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Dec,2017,"2,649"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 1,Dec,2018,"2,611"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jan,2017,"4,914"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jan,2018,"4,358"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jan,2019,"4,032"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Feb,2017,"2,257"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Feb,2018,"1,987"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Feb,2019,"1,793"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Mar,2017,"2,308"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Mar,2018,"2,065"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Apr,2017,"3,595"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Apr,2018,"3,319"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,May,2017,"2,141"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,May,2018,"2,023"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jun,2017,"2,110"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jun,2018,"1,847"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jul,2017,"3,476"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Jul,2018,"3,214"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Aug,2016,"2,487"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Aug,2017,"1,931"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Aug,2018,"1,817"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Sep,2016,"3,126"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Sep,2017,"3,202"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Sep,2018,"2,112"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Oct,2016,"3,497"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Oct,2017,"3,140"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Oct,2018,"3,135"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Nov,2016,"2,283"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Nov,2017,"2,237"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Nov,2018,"2,140"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Dec,2016,"3,981"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Dec,2017,"3,928"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 2,Dec,2018,"3,166"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jan,2017,"1,557"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jan,2018,"1,157"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jan,2019,985
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Feb,2017,624
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Feb,2018,611
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Feb,2019,494
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Mar,2017,637
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Mar,2018,619
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Apr,2017,977
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Apr,2018,853
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,May,2017,608
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,May,2018,501
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jun,2017,625
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jun,2018,451
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jul,2017,"1,053"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Jul,2018,766
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Aug,2016,781
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Aug,2017,626
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Aug,2018,532
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Sep,2016,962
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Sep,2017,900
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Sep,2018,470
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Oct,2016,"1,071"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Oct,2017,858
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Oct,2018,788
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Nov,2016,646
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Nov,2017,649
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Nov,2018,515
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Dec,2016,"1,179"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Dec,2017,"1,044"
Bus,Outer Sydney Metro Contract 6,Child/Youth Single Bus Trip 3,Dec,2018,815
Bus,Outer Sydney Metro Contract 6,Concession,Jan,2017,"12,601"
Bus,Outer Sydney Metro Contract 6,Concession,Jan,2018,"13,605"
Bus,Outer Sydney Metro Contract 6,Concession,Jan,2019,"11,978"
Bus,Outer Sydney Metro Contract 6,Concession,Feb,2017,"14,074"
Bus,Outer Sydney Metro Contract 6,Concession,Feb,2018,"15,885"
Bus,Outer Sydney Metro Contract 6,Concession,Feb,2019,"13,905"
Bus,Outer Sydney Metro Contract 6,Concession,Mar,2017,"19,824"
Bus,Outer Sydney Metro Contract 6,Concession,Mar,2018,"20,035"
Bus,Outer Sydney Metro Contract 6,Concession,Apr,2017,"15,348"
Bus,Outer Sydney Metro Contract 6,Concession,Apr,2018,"16,577"
Bus,Outer Sydney Metro Contract 6,Concession,May,2017,"20,045"
Bus,Outer Sydney Metro Contract 6,Concession,May,2018,"20,750"
Bus,Outer Sydney Metro Contract 6,Concession,Jun,2017,"15,857"
Bus,Outer Sydney Metro Contract 6,Concession,Jun,2018,"16,890"
Bus,Outer Sydney Metro Contract 6,Concession,Jul,2016,"45,740"
Bus,Outer Sydney Metro Contract 6,Concession,Jul,2017,"16,690"
Bus,Outer Sydney Metro Contract 6,Concession,Jul,2018,"17,168"
Bus,Outer Sydney Metro Contract 6,Concession,Aug,2016,"16,666"
Bus,Outer Sydney Metro Contract 6,Concession,Aug,2017,"21,321"
Bus,Outer Sydney Metro Contract 6,Concession,Aug,2018,"20,425"
Bus,Outer Sydney Metro Contract 6,Concession,Sep,2016,"13,133"
Bus,Outer Sydney Metro Contract 6,Concession,Sep,2017,"18,561"
Bus,Outer Sydney Metro Contract 6,Concession,Sep,2018,"15,274"
Bus,Outer Sydney Metro Contract 6,Concession,Oct,2016,"15,997"
Bus,Outer Sydney Metro Contract 6,Concession,Oct,2017,"18,488"
Bus,Outer Sydney Metro Contract 6,Concession,Oct,2018,"17,137"
Bus,Outer Sydney Metro Contract 6,Concession,Nov,2016,"15,256"
Bus,Outer Sydney Metro Contract 6,Concession,Nov,2017,"17,253"
Bus,Outer Sydney Metro Contract 6,Concession,Nov,2018,"15,699"
Bus,Outer Sydney Metro Contract 6,Concession,Dec,2016,"12,916"
Bus,Outer Sydney Metro Contract 6,Concession,Dec,2017,"14,195"
Bus,Outer Sydney Metro Contract 6,Concession,Dec,2018,"12,640"
Bus,Outer Sydney Metro Contract 6,Employee,Jan,2019,"1,172"
Bus,Outer Sydney Metro Contract 6,Employee,Feb,2019,"1,150"
