ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Train,Hunter Line,Child/Youth,Feb,2019,"5,299"
Train,Hunter Line,Child/Youth,Mar,2017,"4,629"
Train,Hunter Line,Child/Youth,Mar,2018,"4,874"
Train,Hunter Line,Child/Youth,Apr,2017,"6,186"
Train,Hunter Line,Child/Youth,Apr,2018,"6,539"
Train,Hunter Line,Child/Youth,May,2017,"4,105"
Train,Hunter Line,Child/Youth,May,2018,"5,122"
Train,Hunter Line,Child/Youth,Jun,2017,"4,000"
Train,Hunter Line,Child/Youth,Jun,2018,"3,506"
Train,Hunter Line,Child/Youth,Jul,2016,"3,417"
Train,Hunter Line,Child/Youth,Jul,2017,"5,300"
Train,Hunter Line,Child/Youth,Jul,2018,"5,443"
Train,Hunter Line,Child/Youth,Aug,2016,"2,749"
Train,Hunter Line,Child/Youth,Aug,2017,"3,913"
Train,Hunter Line,Child/Youth,Aug,2018,"4,049"
Train,Hunter Line,Child/Youth,Sep,2016,"4,407"
Train,Hunter Line,Child/Youth,Sep,2017,"5,628"
Train,Hunter Line,Child/Youth,Sep,2018,"4,910"
Train,Hunter Line,Child/Youth,Oct,2016,"4,616"
Train,Hunter Line,Child/Youth,Oct,2017,"4,909"
Train,Hunter Line,Child/Youth,Oct,2018,"5,416"
Train,Hunter Line,Child/Youth,Nov,2016,"4,032"
Train,Hunter Line,Child/Youth,Nov,2017,"4,574"
Train,Hunter Line,Child/Youth,Nov,2018,"4,760"
Train,Hunter Line,Child/Youth,Dec,2016,"5,265"
Train,Hunter Line,Child/Youth,Dec,2017,"7,311"
Train,Hunter Line,Child/Youth,Dec,2018,"5,346"
Train,Hunter Line,Concession,Jan,2017,"4,492"
Train,Hunter Line,Concession,Jan,2018,"4,448"
Train,Hunter Line,Concession,Jan,2019,"3,986"
Train,Hunter Line,Concession,Feb,2017,"6,560"
Train,Hunter Line,Concession,Feb,2018,"7,402"
Train,Hunter Line,Concession,Feb,2019,"7,553"
Train,Hunter Line,Concession,Mar,2017,"18,338"
Train,Hunter Line,Concession,Mar,2018,"17,871"
Train,Hunter Line,Concession,Apr,2017,"12,609"
Train,Hunter Line,Concession,Apr,2018,"11,890"
Train,Hunter Line,Concession,May,2017,"16,169"
Train,Hunter Line,Concession,May,2018,"18,225"
Train,Hunter Line,Concession,Jun,2017,"7,100"
Train,Hunter Line,Concession,Jun,2018,"8,630"
Train,Hunter Line,Concession,Jul,2016,"9,780"
Train,Hunter Line,Concession,Jul,2017,"8,043"
Train,Hunter Line,Concession,Jul,2018,"7,012"
Train,Hunter Line,Concession,Aug,2016,"12,355"
Train,Hunter Line,Concession,Aug,2017,"14,719"
Train,Hunter Line,Concession,Aug,2018,"15,965"
Train,Hunter Line,Concession,Sep,2016,"9,543"
Train,Hunter Line,Concession,Sep,2017,"9,134"
Train,Hunter Line,Concession,Sep,2018,"11,406"
Train,Hunter Line,Concession,Oct,2016,"10,852"
Train,Hunter Line,Concession,Oct,2017,"11,006"
Train,Hunter Line,Concession,Oct,2018,"10,938"
Train,Hunter Line,Concession,Nov,2016,"7,739"
Train,Hunter Line,Concession,Nov,2017,"7,908"
Train,Hunter Line,Concession,Nov,2018,"8,424"
Train,Hunter Line,Concession,Dec,2016,"4,515"
Train,Hunter Line,Concession,Dec,2017,"5,453"
Train,Hunter Line,Concession,Dec,2018,"3,905"
Train,Hunter Line,CTP,Jan,2019,"1,440"
Train,Hunter Line,CTP,Feb,2019,"2,185"
Train,Hunter Line,CTP,Nov,2018,55
Train,Hunter Line,CTP,Dec,2018,"1,155"
Train,Hunter Line,Day Pass without SAF,Jan,2019,21
Train,Hunter Line,Day Pass without SAF,Feb,2019,17
Train,Hunter Line,Day Pass without SAF,Apr,2018,10
Train,Hunter Line,Day Pass without SAF,May,2018,9
Train,Hunter Line,Day Pass without SAF,Jun,2018,11
Train,Hunter Line,Day Pass without SAF,Jul,2018,12
Train,Hunter Line,Day Pass without SAF,Aug,2018,16
Train,Hunter Line,Day Pass without SAF,Sep,2017,7
Train,Hunter Line,Day Pass without SAF,Sep,2018,26
Train,Hunter Line,Day Pass without SAF,Oct,2017,5
Train,Hunter Line,Day Pass without SAF,Oct,2018,24
Train,Hunter Line,Day Pass without SAF,Nov,2018,18
Train,Hunter Line,Day Pass without SAF,Dec,2018,32
Train,Hunter Line,Employee,Jan,2017,609
Train,Hunter Line,Employee,Jan,2018,684
Train,Hunter Line,Employee,Jan,2019,526
Train,Hunter Line,Employee,Feb,2017,663
Train,Hunter Line,Employee,Feb,2018,720
Train,Hunter Line,Employee,Feb,2019,664
Train,Hunter Line,Employee,Mar,2017,807
Train,Hunter Line,Employee,Mar,2018,765
Train,Hunter Line,Employee,Apr,2017,641
Train,Hunter Line,Employee,Apr,2018,757
Train,Hunter Line,Employee,May,2017,785
Train,Hunter Line,Employee,May,2018,894
Train,Hunter Line,Employee,Jun,2017,744
Train,Hunter Line,Employee,Jun,2018,719
Train,Hunter Line,Employee,Jul,2016,660
Train,Hunter Line,Employee,Jul,2017,720
Train,Hunter Line,Employee,Jul,2018,687
Train,Hunter Line,Employee,Aug,2016,553
Train,Hunter Line,Employee,Aug,2017,788
Train,Hunter Line,Employee,Aug,2018,656
Train,Hunter Line,Employee,Sep,2016,713
Train,Hunter Line,Employee,Sep,2017,749
Train,Hunter Line,Employee,Sep,2018,608
Train,Hunter Line,Employee,Oct,2016,714
Train,Hunter Line,Employee,Oct,2017,800
Train,Hunter Line,Employee,Oct,2018,574
Train,Hunter Line,Employee,Nov,2016,804
Train,Hunter Line,Employee,Nov,2017,813
Train,Hunter Line,Employee,Nov,2018,626
Train,Hunter Line,Employee,Dec,2016,635
Train,Hunter Line,Employee,Dec,2017,"1,483"
Train,Hunter Line,Employee,Dec,2018,560
Train,Hunter Line,Free Travel,Jan,2017,87
Train,Hunter Line,Free Travel,Jan,2018,139
Train,Hunter Line,Free Travel,Jan,2019,210
Train,Hunter Line,Free Travel,Feb,2017,86
Train,Hunter Line,Free Travel,Feb,2018,104
Train,Hunter Line,Free Travel,Feb,2019,218
Train,Hunter Line,Free Travel,Mar,2017,113
Train,Hunter Line,Free Travel,Mar,2018,148
Train,Hunter Line,Free Travel,Apr,2017,125
Train,Hunter Line,Free Travel,Apr,2018,212
Train,Hunter Line,Free Travel,May,2017,141
Train,Hunter Line,Free Travel,May,2018,229
Train,Hunter Line,Free Travel,Jun,2017,117
Train,Hunter Line,Free Travel,Jun,2018,136
Train,Hunter Line,Free Travel,Jul,2016,103
Train,Hunter Line,Free Travel,Jul,2017,154
Train,Hunter Line,Free Travel,Jul,2018,207
Train,Hunter Line,Free Travel,Aug,2016,95
Train,Hunter Line,Free Travel,Aug,2017,139
Train,Hunter Line,Free Travel,Aug,2018,196
Train,Hunter Line,Free Travel,Sep,2016,92
Train,Hunter Line,Free Travel,Sep,2017,155
Train,Hunter Line,Free Travel,Sep,2018,241
Train,Hunter Line,Free Travel,Oct,2016,86
Train,Hunter Line,Free Travel,Oct,2017,145
Train,Hunter Line,Free Travel,Oct,2018,232
Train,Hunter Line,Free Travel,Nov,2016,111
Train,Hunter Line,Free Travel,Nov,2017,169
Train,Hunter Line,Free Travel,Nov,2018,227
Train,Hunter Line,Free Travel,Dec,2016,96
Train,Hunter Line,Free Travel,Dec,2017,187
Train,Hunter Line,Free Travel,Dec,2018,167
Train,Hunter Line,School Student,Jan,2017,360
Train,Hunter Line,School Student,Jan,2018,206
Train,Hunter Line,School Student,Jan,2019,336
Train,Hunter Line,School Student,Feb,2017,"3,898"
Train,Hunter Line,School Student,Feb,2018,"4,207"
Train,Hunter Line,School Student,Feb,2019,"5,566"
Train,Hunter Line,School Student,Mar,2017,"4,882"
Train,Hunter Line,School Student,Mar,2018,"5,034"
Train,Hunter Line,School Student,Apr,2017,"1,622"
Train,Hunter Line,School Student,Apr,2018,"2,220"
Train,Hunter Line,School Student,May,2017,"4,838"
Train,Hunter Line,School Student,May,2018,"5,827"
Train,Hunter Line,School Student,Jun,2017,"4,087"
Train,Hunter Line,School Student,Jun,2018,"4,715"
Train,Hunter Line,School Student,Jul,2016,"7,546"
Train,Hunter Line,School Student,Jul,2017,"2,300"
Train,Hunter Line,School Student,Jul,2018,"2,307"
Train,Hunter Line,School Student,Aug,2016,"4,972"
Train,Hunter Line,School Student,Aug,2017,"4,975"
Train,Hunter Line,School Student,Aug,2018,"4,744"
Train,Hunter Line,School Student,Sep,2016,"4,351"
Train,Hunter Line,School Student,Sep,2017,"2,852"
Train,Hunter Line,School Student,Sep,2018,"4,157"
Train,Hunter Line,School Student,Oct,2016,"3,809"
Train,Hunter Line,School Student,Oct,2017,"3,305"
Train,Hunter Line,School Student,Oct,2018,"2,946"
Train,Hunter Line,School Student,Nov,2016,"4,699"
Train,Hunter Line,School Student,Nov,2017,"4,316"
Train,Hunter Line,School Student,Nov,2018,"4,753"
Train,Hunter Line,School Student,Dec,2016,"1,956"
Train,Hunter Line,School Student,Dec,2017,"3,124"
Train,Hunter Line,School Student,Dec,2018,"2,154"
Train,Hunter Line,Senior/Pensioner,Jan,2017,"16,993"
Train,Hunter Line,Senior/Pensioner,Jan,2018,"14,258"
Train,Hunter Line,Senior/Pensioner,Jan,2019,"13,773"
Train,Hunter Line,Senior/Pensioner,Feb,2017,"17,326"
Train,Hunter Line,Senior/Pensioner,Feb,2018,"15,582"
Train,Hunter Line,Senior/Pensioner,Feb,2019,"16,985"
Train,Hunter Line,Senior/Pensioner,Mar,2017,"20,172"
Train,Hunter Line,Senior/Pensioner,Mar,2018,"16,515"
Train,Hunter Line,Senior/Pensioner,Apr,2017,"18,380"
Train,Hunter Line,Senior/Pensioner,Apr,2018,"16,783"
Train,Hunter Line,Senior/Pensioner,May,2017,"19,798"
Train,Hunter Line,Senior/Pensioner,May,2018,"17,982"
Train,Hunter Line,Senior/Pensioner,Jun,2017,"16,888"
Train,Hunter Line,Senior/Pensioner,Jun,2018,"14,531"
Train,Hunter Line,Senior/Pensioner,Jul,2016,"16,455"
Train,Hunter Line,Senior/Pensioner,Jul,2017,"15,486"
Train,Hunter Line,Senior/Pensioner,Jul,2018,"16,723"
Train,Hunter Line,Senior/Pensioner,Aug,2016,"14,253"
Train,Hunter Line,Senior/Pensioner,Aug,2017,"15,424"
Train,Hunter Line,Senior/Pensioner,Aug,2018,"17,101"
Train,Hunter Line,Senior/Pensioner,Sep,2016,"17,892"
Train,Hunter Line,Senior/Pensioner,Sep,2017,"15,587"
Train,Hunter Line,Senior/Pensioner,Sep,2018,"16,025"
Train,Hunter Line,Senior/Pensioner,Oct,2016,"17,342"
Train,Hunter Line,Senior/Pensioner,Oct,2017,"15,768"
Train,Hunter Line,Senior/Pensioner,Oct,2018,"16,015"
Train,Hunter Line,Senior/Pensioner,Nov,2016,"19,218"
Train,Hunter Line,Senior/Pensioner,Nov,2017,"17,575"
Train,Hunter Line,Senior/Pensioner,Nov,2018,"16,421"
Train,Hunter Line,Senior/Pensioner,Dec,2016,"17,001"
Train,Hunter Line,Senior/Pensioner,Dec,2017,"19,728"
Train,Hunter Line,Senior/Pensioner,Dec,2018,"14,350"
Train,Hunter Line,Sgl Trip Rail Adult,Jan,2017,662
Train,Hunter Line,Sgl Trip Rail Adult,Jan,2018,"1,010"
Train,Hunter Line,Sgl Trip Rail Adult,Jan,2019,720
Train,Hunter Line,Sgl Trip Rail Adult,Feb,2017,631
Train,Hunter Line,Sgl Trip Rail Adult,Feb,2018,"1,116"
Train,Hunter Line,Sgl Trip Rail Adult,Feb,2019,657
Train,Hunter Line,Sgl Trip Rail Adult,Mar,2017,787
Train,Hunter Line,Sgl Trip Rail Adult,Mar,2018,"1,083"
Train,Hunter Line,Sgl Trip Rail Adult,Apr,2017,868
Train,Hunter Line,Sgl Trip Rail Adult,Apr,2018,"1,061"
Train,Hunter Line,Sgl Trip Rail Adult,May,2017,611
Train,Hunter Line,Sgl Trip Rail Adult,May,2018,953
Train,Hunter Line,Sgl Trip Rail Adult,Jun,2017,507
Train,Hunter Line,Sgl Trip Rail Adult,Jun,2018,780
Train,Hunter Line,Sgl Trip Rail Adult,Jul,2016,335
Train,Hunter Line,Sgl Trip Rail Adult,Jul,2017,913
Train,Hunter Line,Sgl Trip Rail Adult,Jul,2018,824
Train,Hunter Line,Sgl Trip Rail Adult,Aug,2016,570
Train,Hunter Line,Sgl Trip Rail Adult,Aug,2017,974
Train,Hunter Line,Sgl Trip Rail Adult,Aug,2018,842
Train,Hunter Line,Sgl Trip Rail Adult,Sep,2016,749
Train,Hunter Line,Sgl Trip Rail Adult,Sep,2017,945
Train,Hunter Line,Sgl Trip Rail Adult,Sep,2018,902
Train,Hunter Line,Sgl Trip Rail Adult,Oct,2016,775
Train,Hunter Line,Sgl Trip Rail Adult,Oct,2017,926
Train,Hunter Line,Sgl Trip Rail Adult,Oct,2018,907
Train,Hunter Line,Sgl Trip Rail Adult,Nov,2016,829
Train,Hunter Line,Sgl Trip Rail Adult,Nov,2017,"1,334"
Train,Hunter Line,Sgl Trip Rail Adult,Nov,2018,"1,085"
Train,Hunter Line,Sgl Trip Rail Adult,Dec,2016,774
Train,Hunter Line,Sgl Trip Rail Adult,Dec,2017,"2,404"
Train,Hunter Line,Sgl Trip Rail Adult,Dec,2018,839
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jan,2017,532
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jan,2018,"1,094"
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jan,2019,834
Train,Hunter Line,Sgl Trip Rail Child/Youth,Feb,2017,281
Train,Hunter Line,Sgl Trip Rail Child/Youth,Feb,2018,580
Train,Hunter Line,Sgl Trip Rail Child/Youth,Feb,2019,376
Train,Hunter Line,Sgl Trip Rail Child/Youth,Mar,2017,283
Train,Hunter Line,Sgl Trip Rail Child/Youth,Mar,2018,660
Train,Hunter Line,Sgl Trip Rail Child/Youth,Apr,2017,469
Train,Hunter Line,Sgl Trip Rail Child/Youth,Apr,2018,847
Train,Hunter Line,Sgl Trip Rail Child/Youth,May,2017,259
Train,Hunter Line,Sgl Trip Rail Child/Youth,May,2018,532
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jun,2017,213
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jun,2018,343
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jul,2016,177
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jul,2017,589
Train,Hunter Line,Sgl Trip Rail Child/Youth,Jul,2018,654
Train,Hunter Line,Sgl Trip Rail Child/Youth,Aug,2016,231
Train,Hunter Line,Sgl Trip Rail Child/Youth,Aug,2017,392
Train,Hunter Line,Sgl Trip Rail Child/Youth,Aug,2018,397
Train,Hunter Line,Sgl Trip Rail Child/Youth,Sep,2016,367
Train,Hunter Line,Sgl Trip Rail Child/Youth,Sep,2017,778
Train,Hunter Line,Sgl Trip Rail Child/Youth,Sep,2018,578
Train,Hunter Line,Sgl Trip Rail Child/Youth,Oct,2016,375
Train,Hunter Line,Sgl Trip Rail Child/Youth,Oct,2017,688
Train,Hunter Line,Sgl Trip Rail Child/Youth,Oct,2018,562
Train,Hunter Line,Sgl Trip Rail Child/Youth,Nov,2016,220
Train,Hunter Line,Sgl Trip Rail Child/Youth,Nov,2017,571
Train,Hunter Line,Sgl Trip Rail Child/Youth,Nov,2018,504
Train,Hunter Line,Sgl Trip Rail Child/Youth,Dec,2016,419
Train,Hunter Line,Sgl Trip Rail Child/Youth,Dec,2017,"1,383"
Train,Hunter Line,Sgl Trip Rail Child/Youth,Dec,2018,596
Train,South Coast Line,Adult,Jan,2017,"527,438"
Train,South Coast Line,Adult,Jan,2018,"538,518"
Train,South Coast Line,Adult,Jan,2019,"557,375"
Train,South Coast Line,Adult,Feb,2017,"559,752"
Train,South Coast Line,Adult,Feb,2018,"562,650"
Train,South Coast Line,Adult,Feb,2019,"566,797"
Train,South Coast Line,Adult,Mar,2017,"666,487"
Train,South Coast Line,Adult,Mar,2018,"620,439"
Train,South Coast Line,Adult,Apr,2017,"572,069"
Train,South Coast Line,Adult,Apr,2018,"589,384"
Train,South Coast Line,Adult,May,2017,"664,497"
Train,South Coast Line,Adult,May,2018,"635,318"
Train,South Coast Line,Adult,Jun,2017,"592,241"
Train,South Coast Line,Adult,Jun,2018,"559,426"
Train,South Coast Line,Adult,Jul,2016,"534,213"
Train,South Coast Line,Adult,Jul,2017,"544,210"
Train,South Coast Line,Adult,Jul,2018,"582,885"
Train,South Coast Line,Adult,Aug,2016,"602,210"
Train,South Coast Line,Adult,Aug,2017,"614,741"
Train,South Coast Line,Adult,Aug,2018,"610,099"
Train,South Coast Line,Adult,Sep,2016,"577,663"
Train,South Coast Line,Adult,Sep,2017,"582,405"
Train,South Coast Line,Adult,Sep,2018,"566,203"
Train,South Coast Line,Adult,Oct,2016,"561,571"
Train,South Coast Line,Adult,Oct,2017,"613,841"
Train,South Coast Line,Adult,Oct,2018,"619,193"
Train,South Coast Line,Adult,Nov,2016,"614,058"
Train,South Coast Line,Adult,Nov,2017,"593,322"
Train,South Coast Line,Adult,Nov,2018,"604,512"
Train,South Coast Line,Adult,Dec,2016,"563,097"
Train,South Coast Line,Adult,Dec,2017,"527,118"
Train,South Coast Line,Adult,Dec,2018,"520,334"
Train,South Coast Line,Child/Youth,Jan,2017,"53,345"
Train,South Coast Line,Child/Youth,Jan,2018,"52,531"
Train,South Coast Line,Child/Youth,Jan,2019,"53,010"
Train,South Coast Line,Child/Youth,Feb,2017,"30,987"
Train,South Coast Line,Child/Youth,Feb,2018,"32,783"
Train,South Coast Line,Child/Youth,Feb,2019,"29,425"
Train,South Coast Line,Child/Youth,Mar,2017,"35,938"
Train,South Coast Line,Child/Youth,Mar,2018,"32,853"
Train,South Coast Line,Child/Youth,Apr,2017,"46,416"
Train,South Coast Line,Child/Youth,Apr,2018,"46,727"
Train,South Coast Line,Child/Youth,May,2017,"30,600"
Train,South Coast Line,Child/Youth,May,2018,"28,543"
Train,South Coast Line,Child/Youth,Jun,2017,"33,542"
Train,South Coast Line,Child/Youth,Jun,2018,"30,902"
Train,South Coast Line,Child/Youth,Jul,2016,"34,743"
Train,South Coast Line,Child/Youth,Jul,2017,"43,830"
Train,South Coast Line,Child/Youth,Jul,2018,"45,010"
Train,South Coast Line,Child/Youth,Aug,2016,"29,180"
Train,South Coast Line,Child/Youth,Aug,2017,"29,423"
Train,South Coast Line,Child/Youth,Aug,2018,"27,755"
Train,South Coast Line,Child/Youth,Sep,2016,"36,102"
Train,South Coast Line,Child/Youth,Sep,2017,"39,007"
Train,South Coast Line,Child/Youth,Sep,2018,"29,018"
Train,South Coast Line,Child/Youth,Oct,2016,"36,040"
Train,South Coast Line,Child/Youth,Oct,2017,"38,229"
Train,South Coast Line,Child/Youth,Oct,2018,"39,578"
Train,South Coast Line,Child/Youth,Nov,2016,"34,017"
Train,South Coast Line,Child/Youth,Nov,2017,"30,441"
Train,South Coast Line,Child/Youth,Nov,2018,"29,806"
Train,South Coast Line,Child/Youth,Dec,2016,"46,759"
Train,South Coast Line,Child/Youth,Dec,2017,"43,754"
Train,South Coast Line,Child/Youth,Dec,2018,"37,727"
Train,South Coast Line,Concession,Jan,2017,"35,863"
Train,South Coast Line,Concession,Jan,2018,"35,622"
Train,South Coast Line,Concession,Jan,2019,"33,370"
Train,South Coast Line,Concession,Feb,2017,"44,899"
Train,South Coast Line,Concession,Feb,2018,"44,884"
Train,South Coast Line,Concession,Feb,2019,"41,254"
Train,South Coast Line,Concession,Mar,2017,"93,203"
Train,South Coast Line,Concession,Mar,2018,"82,626"
Train,South Coast Line,Concession,Apr,2017,"66,685"
Train,South Coast Line,Concession,Apr,2018,"65,183"
Train,South Coast Line,Concession,May,2017,"87,337"
Train,South Coast Line,Concession,May,2018,"80,513"
Train,South Coast Line,Concession,Jun,2017,"55,123"
Train,South Coast Line,Concession,Jun,2018,"49,696"
Train,South Coast Line,Concession,Jul,2016,"65,951"
Train,South Coast Line,Concession,Jul,2017,"48,506"
Train,South Coast Line,Concession,Jul,2018,"49,609"
Train,South Coast Line,Concession,Aug,2016,"83,095"
Train,South Coast Line,Concession,Aug,2017,"84,303"
Train,South Coast Line,Concession,Aug,2018,"79,719"
Train,South Coast Line,Concession,Sep,2016,"65,889"
Train,South Coast Line,Concession,Sep,2017,"63,886"
Train,South Coast Line,Concession,Sep,2018,"64,657"
Train,South Coast Line,Concession,Oct,2016,"63,668"
Train,South Coast Line,Concession,Oct,2017,"65,794"
Train,South Coast Line,Concession,Oct,2018,"59,998"
Train,South Coast Line,Concession,Nov,2016,"51,374"
Train,South Coast Line,Concession,Nov,2017,"47,854"
Train,South Coast Line,Concession,Nov,2018,"44,620"
Train,South Coast Line,Concession,Dec,2016,"40,291"
Train,South Coast Line,Concession,Dec,2017,"36,737"
Train,South Coast Line,Concession,Dec,2018,"32,894"
Train,South Coast Line,CTP,Jan,2019,"16,192"
Train,South Coast Line,CTP,Feb,2019,"17,574"
Train,South Coast Line,CTP,Nov,2018,591
Train,South Coast Line,CTP,Dec,2018,"9,838"
Train,South Coast Line,Day Pass Child/Youth w/o SAF,May,2018,1
Train,South Coast Line,Day Pass Child/Youth w/o SAF,Jun,2018,1
Train,South Coast Line,Day Pass Child/Youth w/o SAF,Aug,2018,4
Train,South Coast Line,Day Pass Child/Youth w/o SAF,Sep,2017,2
Train,South Coast Line,Day Pass Child/Youth w/o SAF,Sep,2018,4
Train,South Coast Line,Day Pass without SAF,Jan,2019,25
Train,South Coast Line,Day Pass without SAF,Feb,2019,30
Train,South Coast Line,Day Pass without SAF,Apr,2018,2
Train,South Coast Line,Day Pass without SAF,May,2018,5
Train,South Coast Line,Day Pass without SAF,Jun,2018,8
Train,South Coast Line,Day Pass without SAF,Jul,2018,3
Train,South Coast Line,Day Pass without SAF,Aug,2018,3
Train,South Coast Line,Day Pass without SAF,Sep,2017,8
Train,South Coast Line,Day Pass without SAF,Sep,2018,26
Train,South Coast Line,Day Pass without SAF,Oct,2017,2
Train,South Coast Line,Day Pass without SAF,Oct,2018,25
Train,South Coast Line,Day Pass without SAF,Nov,2018,23
Train,South Coast Line,Day Pass without SAF,Dec,2018,13
Train,South Coast Line,Employee,Jan,2017,"7,331"
Train,South Coast Line,Employee,Jan,2018,"6,698"
Train,South Coast Line,Employee,Jan,2019,"7,177"
Train,South Coast Line,Employee,Feb,2017,"8,260"
Train,South Coast Line,Employee,Feb,2018,"7,160"
Train,South Coast Line,Employee,Feb,2019,"7,286"
Train,South Coast Line,Employee,Mar,2017,"9,594"
Train,South Coast Line,Employee,Mar,2018,"7,567"
Train,South Coast Line,Employee,Apr,2017,"7,380"
Train,South Coast Line,Employee,Apr,2018,"7,313"
Train,South Coast Line,Employee,May,2017,"9,633"
Train,South Coast Line,Employee,May,2018,"8,313"
Train,South Coast Line,Employee,Jun,2017,"8,953"
Train,South Coast Line,Employee,Jun,2018,"7,280"
Train,South Coast Line,Employee,Jul,2016,"6,852"
Train,South Coast Line,Employee,Jul,2017,"7,637"
Train,South Coast Line,Employee,Jul,2018,"7,183"
Train,South Coast Line,Employee,Aug,2016,"8,351"
Train,South Coast Line,Employee,Aug,2017,"8,660"
