ModeOfTransport,Name,Type,Month,Year,PassengerCount
Tram,Dulwich Grove Light Rail,Concession,Aug,2016,439
Tram,Dulwich Grove Light Rail,Concession,Aug,2017,550
Tram,Dulwich Grove Light Rail,Concession,Aug,2018,495
Tram,Dulwich Grove Light Rail,Concession,Sep,2016,388
Tram,Dulwich Grove Light Rail,Concession,Sep,2017,442
Tram,Dulwich Grove Light Rail,Concession,Sep,2018,475
Tram,Dulwich Grove Light Rail,Concession,Oct,2016,461
Tram,Dulwich Grove Light Rail,Concession,Oct,2017,444
Tram,Dulwich Grove Light Rail,Concession,Oct,2018,450
Tram,Dulwich Grove Light Rail,Concession,Nov,2016,392
Tram,Dulwich Grove Light Rail,Concession,Nov,2017,519
Tram,Dulwich Grove Light Rail,Concession,Nov,2018,424
Tram,Dulwich Grove Light Rail,Concession,Dec,2016,398
Tram,Dulwich Grove Light Rail,Concession,Dec,2017,388
Tram,Dulwich Grove Light Rail,Concession,Dec,2018,340
Tram,Dulwich Grove Light Rail,CTP,Jan,2019,343
Tram,Dulwich Grove Light Rail,CTP,Feb,2019,363
Tram,Dulwich Grove Light Rail,CTP,Mar,2018,25
Tram,Dulwich Grove Light Rail,CTP,Apr,2018,71
Tram,Dulwich Grove Light Rail,CTP,May,2018,132
Tram,Dulwich Grove Light Rail,CTP,Jun,2018,111
Tram,Dulwich Grove Light Rail,CTP,Jul,2018,150
Tram,Dulwich Grove Light Rail,CTP,Aug,2018,204
Tram,Dulwich Grove Light Rail,CTP,Sep,2018,160
Tram,Dulwich Grove Light Rail,CTP,Oct,2018,170
Tram,Dulwich Grove Light Rail,CTP,Nov,2018,254
Tram,Dulwich Grove Light Rail,CTP,Dec,2018,350
Tram,Dulwich Grove Light Rail,Employee,Jan,2019,17
Tram,Dulwich Grove Light Rail,Employee,Feb,2019,17
Tram,Dulwich Grove Light Rail,Employee,Aug,2018,17
Tram,Dulwich Grove Light Rail,Employee,Sep,2018,30
Tram,Dulwich Grove Light Rail,Employee,Oct,2018,19
Tram,Dulwich Grove Light Rail,Employee,Nov,2017,1
Tram,Dulwich Grove Light Rail,Employee,Nov,2018,34
Tram,Dulwich Grove Light Rail,Employee,Dec,2018,25
Tram,Dulwich Grove Light Rail,Free Travel,Jan,2017,3
Tram,Dulwich Grove Light Rail,Free Travel,Jan,2018,1
Tram,Dulwich Grove Light Rail,Free Travel,Jan,2019,2
Tram,Dulwich Grove Light Rail,Free Travel,Feb,2017,3
Tram,Dulwich Grove Light Rail,Free Travel,Feb,2019,1
Tram,Dulwich Grove Light Rail,Free Travel,Mar,2017,4
Tram,Dulwich Grove Light Rail,Free Travel,Mar,2018,1
Tram,Dulwich Grove Light Rail,Free Travel,Apr,2017,1
Tram,Dulwich Grove Light Rail,Free Travel,Apr,2018,7
Tram,Dulwich Grove Light Rail,Free Travel,May,2017,6
Tram,Dulwich Grove Light Rail,Free Travel,May,2018,1
Tram,Dulwich Grove Light Rail,Free Travel,Jun,2017,6
Tram,Dulwich Grove Light Rail,Free Travel,Jun,2018,5
Tram,Dulwich Grove Light Rail,Free Travel,Jul,2016,1
Tram,Dulwich Grove Light Rail,Free Travel,Jul,2017,1
Tram,Dulwich Grove Light Rail,Free Travel,Jul,2018,1
Tram,Dulwich Grove Light Rail,Free Travel,Aug,2016,2
Tram,Dulwich Grove Light Rail,Free Travel,Aug,2018,9
Tram,Dulwich Grove Light Rail,Free Travel,Sep,2016,2
Tram,Dulwich Grove Light Rail,Free Travel,Sep,2017,2
Tram,Dulwich Grove Light Rail,Free Travel,Sep,2018,3
Tram,Dulwich Grove Light Rail,Free Travel,Oct,2016,2
Tram,Dulwich Grove Light Rail,Free Travel,Oct,2017,5
Tram,Dulwich Grove Light Rail,Free Travel,Oct,2018,2
Tram,Dulwich Grove Light Rail,Free Travel,Nov,2017,3
Tram,Dulwich Grove Light Rail,Free Travel,Nov,2018,2
Tram,Dulwich Grove Light Rail,Free Travel,Dec,2016,10
Tram,Dulwich Grove Light Rail,Free Travel,Dec,2017,4
Tram,Dulwich Grove Light Rail,Free Travel,Dec,2018,2
Tram,Dulwich Grove Light Rail,School Student,Jan,2017,8
Tram,Dulwich Grove Light Rail,School Student,Jan,2018,11
Tram,Dulwich Grove Light Rail,School Student,Jan,2019,30
Tram,Dulwich Grove Light Rail,School Student,Feb,2017,235
Tram,Dulwich Grove Light Rail,School Student,Feb,2018,228
Tram,Dulwich Grove Light Rail,School Student,Feb,2019,446
Tram,Dulwich Grove Light Rail,School Student,Mar,2017,359
Tram,Dulwich Grove Light Rail,School Student,Mar,2018,237
Tram,Dulwich Grove Light Rail,School Student,Apr,2017,106
Tram,Dulwich Grove Light Rail,School Student,Apr,2018,90
Tram,Dulwich Grove Light Rail,School Student,May,2017,270
Tram,Dulwich Grove Light Rail,School Student,May,2018,358
Tram,Dulwich Grove Light Rail,School Student,Jun,2017,231
Tram,Dulwich Grove Light Rail,School Student,Jun,2018,234
Tram,Dulwich Grove Light Rail,School Student,Jul,2016,39
Tram,Dulwich Grove Light Rail,School Student,Jul,2017,128
Tram,Dulwich Grove Light Rail,School Student,Jul,2018,129
Tram,Dulwich Grove Light Rail,School Student,Aug,2016,178
Tram,Dulwich Grove Light Rail,School Student,Aug,2017,283
Tram,Dulwich Grove Light Rail,School Student,Aug,2018,309
Tram,Dulwich Grove Light Rail,School Student,Sep,2016,156
Tram,Dulwich Grove Light Rail,School Student,Sep,2017,171
Tram,Dulwich Grove Light Rail,School Student,Sep,2018,242
Tram,Dulwich Grove Light Rail,School Student,Oct,2016,143
Tram,Dulwich Grove Light Rail,School Student,Oct,2017,167
Tram,Dulwich Grove Light Rail,School Student,Oct,2018,204
Tram,Dulwich Grove Light Rail,School Student,Nov,2016,176
Tram,Dulwich Grove Light Rail,School Student,Nov,2017,228
Tram,Dulwich Grove Light Rail,School Student,Nov,2018,305
Tram,Dulwich Grove Light Rail,School Student,Dec,2016,51
Tram,Dulwich Grove Light Rail,School Student,Dec,2017,73
Tram,Dulwich Grove Light Rail,School Student,Dec,2018,162
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jan,2017,846
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jan,2018,445
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jan,2019,887
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Feb,2017,966
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Feb,2018,"1,125"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Feb,2019,"1,036"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Mar,2017,"1,172"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Mar,2018,"1,246"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Apr,2017,"1,044"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Apr,2018,"1,190"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,May,2017,950
Tram,Dulwich Grove Light Rail,Senior/Pensioner,May,2018,"1,233"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jun,2017,"1,040"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jun,2018,835
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jul,2016,845
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jul,2017,"1,040"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Jul,2018,"1,036"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Aug,2016,"1,032"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Aug,2017,991
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Aug,2018,986
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Sep,2016,"1,027"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Sep,2017,"1,011"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Sep,2018,"1,086"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Oct,2016,"1,050"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Oct,2017,"1,059"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Oct,2018,956
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Nov,2016,884
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Nov,2017,975
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Nov,2018,"1,135"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Dec,2016,964
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Dec,2017,"1,111"
Tram,Dulwich Grove Light Rail,Senior/Pensioner,Dec,2018,"1,033"
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jan,2017,34
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jan,2018,26
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jan,2019,2
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Feb,2017,32
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Feb,2018,56
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Mar,2017,35
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Mar,2018,48
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Apr,2017,23
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Apr,2018,34
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,May,2017,23
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,May,2018,49
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jun,2017,25
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jun,2018,32
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jul,2016,11
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jul,2017,60
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Jul,2018,46
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Aug,2016,24
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Aug,2017,42
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Aug,2018,39
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Sep,2016,34
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Sep,2017,49
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Sep,2018,37
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Oct,2016,44
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Oct,2017,53
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Oct,2018,48
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Nov,2016,26
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Nov,2017,54
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Dec,2016,55
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Dec,2017,59
Tram,Dulwich Grove Light Rail,Sgl Trip LR Adult,Dec,2018,1
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jan,2017,18
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jan,2018,13
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Feb,2017,24
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Feb,2018,13
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Feb,2019,1
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Mar,2017,9
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Mar,2018,14
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Apr,2017,25
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Apr,2018,35
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,May,2017,5
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,May,2018,24
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jun,2017,15
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jun,2018,13
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jul,2016,2
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jul,2017,21
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Jul,2018,19
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Aug,2016,15
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Aug,2017,13
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Aug,2018,12
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Sep,2016,13
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Sep,2017,10
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Sep,2018,10
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Oct,2016,16
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Oct,2017,27
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Oct,2018,13
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Nov,2016,8
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Nov,2017,14
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Dec,2016,17
Tram,Dulwich Grove Light Rail,Sgl Trip LR Child/Youth,Dec,2017,28
Tram,Dulwich Hill Light Rail,Adult,Jan,2017,"17,631"
Tram,Dulwich Hill Light Rail,Adult,Jan,2018,"8,907"
Tram,Dulwich Hill Light Rail,Adult,Jan,2019,"19,050"
Tram,Dulwich Hill Light Rail,Adult,Feb,2017,"16,560"
Tram,Dulwich Hill Light Rail,Adult,Feb,2018,"17,642"
Tram,Dulwich Hill Light Rail,Adult,Feb,2019,"19,555"
Tram,Dulwich Hill Light Rail,Adult,Mar,2017,"18,503"
Tram,Dulwich Hill Light Rail,Adult,Mar,2018,"18,349"
Tram,Dulwich Hill Light Rail,Adult,Apr,2017,"17,402"
Tram,Dulwich Hill Light Rail,Adult,Apr,2018,"18,915"
Tram,Dulwich Hill Light Rail,Adult,May,2017,"16,420"
Tram,Dulwich Hill Light Rail,Adult,May,2018,"21,375"
Tram,Dulwich Hill Light Rail,Adult,Jun,2017,"18,000"
Tram,Dulwich Hill Light Rail,Adult,Jun,2018,"17,477"
Tram,Dulwich Hill Light Rail,Adult,Jul,2016,"13,591"
Tram,Dulwich Hill Light Rail,Adult,Jul,2017,"17,700"
Tram,Dulwich Hill Light Rail,Adult,Jul,2018,"20,479"
Tram,Dulwich Hill Light Rail,Adult,Aug,2016,"14,305"
Tram,Dulwich Hill Light Rail,Adult,Aug,2017,"17,169"
Tram,Dulwich Hill Light Rail,Adult,Aug,2018,"20,564"
Tram,Dulwich Hill Light Rail,Adult,Sep,2016,"14,426"
Tram,Dulwich Hill Light Rail,Adult,Sep,2017,"16,543"
Tram,Dulwich Hill Light Rail,Adult,Sep,2018,"20,316"
Tram,Dulwich Hill Light Rail,Adult,Oct,2016,"15,545"
Tram,Dulwich Hill Light Rail,Adult,Oct,2017,"19,003"
Tram,Dulwich Hill Light Rail,Adult,Oct,2018,"19,303"
Tram,Dulwich Hill Light Rail,Adult,Nov,2016,"14,457"
Tram,Dulwich Hill Light Rail,Adult,Nov,2017,"19,431"
Tram,Dulwich Hill Light Rail,Adult,Nov,2018,"21,146"
Tram,Dulwich Hill Light Rail,Adult,Dec,2016,"16,227"
Tram,Dulwich Hill Light Rail,Adult,Dec,2017,"19,830"
Tram,Dulwich Hill Light Rail,Adult,Dec,2018,"19,499"
Tram,Dulwich Hill Light Rail,Child/Youth,Jan,2017,"2,289"
Tram,Dulwich Hill Light Rail,Child/Youth,Jan,2018,"1,066"
Tram,Dulwich Hill Light Rail,Child/Youth,Jan,2019,"2,133"
Tram,Dulwich Hill Light Rail,Child/Youth,Feb,2017,"1,747"
Tram,Dulwich Hill Light Rail,Child/Youth,Feb,2018,"1,668"
Tram,Dulwich Hill Light Rail,Child/Youth,Feb,2019,"1,713"
Tram,Dulwich Hill Light Rail,Child/Youth,Mar,2017,"1,659"
Tram,Dulwich Hill Light Rail,Child/Youth,Mar,2018,"1,666"
Tram,Dulwich Hill Light Rail,Child/Youth,Apr,2017,"2,134"
Tram,Dulwich Hill Light Rail,Child/Youth,Apr,2018,"2,061"
Tram,Dulwich Hill Light Rail,Child/Youth,May,2017,"1,522"
Tram,Dulwich Hill Light Rail,Child/Youth,May,2018,"1,970"
Tram,Dulwich Hill Light Rail,Child/Youth,Jun,2017,"1,741"
Tram,Dulwich Hill Light Rail,Child/Youth,Jun,2018,"1,668"
Tram,Dulwich Hill Light Rail,Child/Youth,Jul,2016,"2,219"
Tram,Dulwich Hill Light Rail,Child/Youth,Jul,2017,"2,080"
Tram,Dulwich Hill Light Rail,Child/Youth,Jul,2018,"2,269"
Tram,Dulwich Hill Light Rail,Child/Youth,Aug,2016,"2,289"
Tram,Dulwich Hill Light Rail,Child/Youth,Aug,2017,"1,490"
Tram,Dulwich Hill Light Rail,Child/Youth,Aug,2018,"1,818"
Tram,Dulwich Hill Light Rail,Child/Youth,Sep,2016,"2,110"
Tram,Dulwich Hill Light Rail,Child/Youth,Sep,2017,"1,820"
Tram,Dulwich Hill Light Rail,Child/Youth,Sep,2018,"1,908"
Tram,Dulwich Hill Light Rail,Child/Youth,Oct,2016,"2,064"
Tram,Dulwich Hill Light Rail,Child/Youth,Oct,2017,"1,750"
Tram,Dulwich Hill Light Rail,Child/Youth,Oct,2018,"1,870"
Tram,Dulwich Hill Light Rail,Child/Youth,Nov,2016,"1,579"
Tram,Dulwich Hill Light Rail,Child/Youth,Nov,2017,"1,604"
Tram,Dulwich Hill Light Rail,Child/Youth,Nov,2018,"1,967"
Tram,Dulwich Hill Light Rail,Child/Youth,Dec,2016,"1,979"
Tram,Dulwich Hill Light Rail,Child/Youth,Dec,2017,"2,382"
Tram,Dulwich Hill Light Rail,Child/Youth,Dec,2018,"1,974"
Tram,Dulwich Hill Light Rail,Concession,Jan,2017,"1,250"
Tram,Dulwich Hill Light Rail,Concession,Jan,2018,581
Tram,Dulwich Hill Light Rail,Concession,Jan,2019,"1,031"
Tram,Dulwich Hill Light Rail,Concession,Feb,2017,"1,387"
Tram,Dulwich Hill Light Rail,Concession,Feb,2018,"1,193"
Tram,Dulwich Hill Light Rail,Concession,Feb,2019,"1,190"
Tram,Dulwich Hill Light Rail,Concession,Mar,2017,"1,603"
Tram,Dulwich Hill Light Rail,Concession,Mar,2018,"1,495"
Tram,Dulwich Hill Light Rail,Concession,Apr,2017,"1,338"
Tram,Dulwich Hill Light Rail,Concession,Apr,2018,"1,309"
Tram,Dulwich Hill Light Rail,Concession,May,2017,"1,210"
Tram,Dulwich Hill Light Rail,Concession,May,2018,"1,369"
Tram,Dulwich Hill Light Rail,Concession,Jun,2017,"1,531"
Tram,Dulwich Hill Light Rail,Concession,Jun,2018,"1,352"
Tram,Dulwich Hill Light Rail,Concession,Jul,2016,"1,260"
Tram,Dulwich Hill Light Rail,Concession,Jul,2017,"1,472"
Tram,Dulwich Hill Light Rail,Concession,Jul,2018,"1,528"
Tram,Dulwich Hill Light Rail,Concession,Aug,2016,"1,147"
Tram,Dulwich Hill Light Rail,Concession,Aug,2017,"1,438"
Tram,Dulwich Hill Light Rail,Concession,Aug,2018,"1,387"
Tram,Dulwich Hill Light Rail,Concession,Sep,2016,"1,117"
Tram,Dulwich Hill Light Rail,Concession,Sep,2017,"1,232"
Tram,Dulwich Hill Light Rail,Concession,Sep,2018,"1,244"
Tram,Dulwich Hill Light Rail,Concession,Oct,2016,"1,156"
Tram,Dulwich Hill Light Rail,Concession,Oct,2017,"1,394"
Tram,Dulwich Hill Light Rail,Concession,Oct,2018,"1,035"
Tram,Dulwich Hill Light Rail,Concession,Nov,2016,"1,282"
Tram,Dulwich Hill Light Rail,Concession,Nov,2017,"1,530"
Tram,Dulwich Hill Light Rail,Concession,Nov,2018,"1,235"
Tram,Dulwich Hill Light Rail,Concession,Dec,2016,"1,227"
Tram,Dulwich Hill Light Rail,Concession,Dec,2017,"1,335"
Tram,Dulwich Hill Light Rail,Concession,Dec,2018,964
Tram,Dulwich Hill Light Rail,CTP,Jan,2019,728
Tram,Dulwich Hill Light Rail,CTP,Feb,2019,823
Tram,Dulwich Hill Light Rail,CTP,Mar,2018,39
Tram,Dulwich Hill Light Rail,CTP,Apr,2018,84
Tram,Dulwich Hill Light Rail,CTP,May,2018,122
Tram,Dulwich Hill Light Rail,CTP,Jun,2018,109
Tram,Dulwich Hill Light Rail,CTP,Jul,2018,170
Tram,Dulwich Hill Light Rail,CTP,Aug,2018,199
Tram,Dulwich Hill Light Rail,CTP,Sep,2018,240
Tram,Dulwich Hill Light Rail,CTP,Oct,2018,315
Tram,Dulwich Hill Light Rail,CTP,Nov,2018,359
Tram,Dulwich Hill Light Rail,CTP,Dec,2018,582
Tram,Dulwich Hill Light Rail,Day Pass Child/Youth w/o SAF,Aug,2017,2
Tram,Dulwich Hill Light Rail,Day Pass without SAF,Jun,2018,1
Tram,Dulwich Hill Light Rail,Day Pass without SAF,Aug,2017,1
Tram,Dulwich Hill Light Rail,Employee,Jan,2019,38
Tram,Dulwich Hill Light Rail,Employee,Feb,2019,29
Tram,Dulwich Hill Light Rail,Employee,Aug,2018,15
Tram,Dulwich Hill Light Rail,Employee,Sep,2018,43
Tram,Dulwich Hill Light Rail,Employee,Oct,2018,46
Tram,Dulwich Hill Light Rail,Employee,Nov,2018,46
Tram,Dulwich Hill Light Rail,Employee,Dec,2018,43
Tram,Dulwich Hill Light Rail,Free Travel,Jan,2017,49
Tram,Dulwich Hill Light Rail,Free Travel,Jan,2018,4
Tram,Dulwich Hill Light Rail,Free Travel,Jan,2019,7
Tram,Dulwich Hill Light Rail,Free Travel,Feb,2017,15
Tram,Dulwich Hill Light Rail,Free Travel,Feb,2018,4
Tram,Dulwich Hill Light Rail,Free Travel,Feb,2019,9
Tram,Dulwich Hill Light Rail,Free Travel,Mar,2017,12
Tram,Dulwich Hill Light Rail,Free Travel,Mar,2018,13
Tram,Dulwich Hill Light Rail,Free Travel,Apr,2017,11
Tram,Dulwich Hill Light Rail,Free Travel,Apr,2018,10
Tram,Dulwich Hill Light Rail,Free Travel,May,2017,19
Tram,Dulwich Hill Light Rail,Free Travel,May,2018,10
Tram,Dulwich Hill Light Rail,Free Travel,Jun,2017,9
Tram,Dulwich Hill Light Rail,Free Travel,Jun,2018,10
Tram,Dulwich Hill Light Rail,Free Travel,Jul,2016,3
Tram,Dulwich Hill Light Rail,Free Travel,Jul,2017,7
Tram,Dulwich Hill Light Rail,Free Travel,Jul,2018,14
Tram,Dulwich Hill Light Rail,Free Travel,Aug,2016,12
Tram,Dulwich Hill Light Rail,Free Travel,Aug,2017,18
Tram,Dulwich Hill Light Rail,Free Travel,Aug,2018,21
Tram,Dulwich Hill Light Rail,Free Travel,Sep,2016,8
Tram,Dulwich Hill Light Rail,Free Travel,Sep,2017,11
Tram,Dulwich Hill Light Rail,Free Travel,Sep,2018,15
Tram,Dulwich Hill Light Rail,Free Travel,Oct,2016,16
Tram,Dulwich Hill Light Rail,Free Travel,Oct,2017,14
Tram,Dulwich Hill Light Rail,Free Travel,Oct,2018,9
Tram,Dulwich Hill Light Rail,Free Travel,Nov,2016,8
Tram,Dulwich Hill Light Rail,Free Travel,Nov,2017,10
Tram,Dulwich Hill Light Rail,Free Travel,Nov,2018,13
Tram,Dulwich Hill Light Rail,Free Travel,Dec,2016,12
Tram,Dulwich Hill Light Rail,Free Travel,Dec,2017,14
Tram,Dulwich Hill Light Rail,Free Travel,Dec,2018,10
Tram,Dulwich Hill Light Rail,School Student,Jan,2017,23
Tram,Dulwich Hill Light Rail,School Student,Jan,2018,28
Tram,Dulwich Hill Light Rail,School Student,Jan,2019,38
Tram,Dulwich Hill Light Rail,School Student,Feb,2017,410
Tram,Dulwich Hill Light Rail,School Student,Feb,2018,412
Tram,Dulwich Hill Light Rail,School Student,Feb,2019,530
Tram,Dulwich Hill Light Rail,School Student,Mar,2017,424
Tram,Dulwich Hill Light Rail,School Student,Mar,2018,435
Tram,Dulwich Hill Light Rail,School Student,Apr,2017,134
Tram,Dulwich Hill Light Rail,School Student,Apr,2018,215
Tram,Dulwich Hill Light Rail,School Student,May,2017,380
Tram,Dulwich Hill Light Rail,School Student,May,2018,690
Tram,Dulwich Hill Light Rail,School Student,Jun,2017,293
Tram,Dulwich Hill Light Rail,School Student,Jun,2018,483
Tram,Dulwich Hill Light Rail,School Student,Jul,2016,95
Tram,Dulwich Hill Light Rail,School Student,Jul,2017,181
Tram,Dulwich Hill Light Rail,School Student,Jul,2018,228
Tram,Dulwich Hill Light Rail,School Student,Aug,2016,394
Tram,Dulwich Hill Light Rail,School Student,Aug,2017,468
Tram,Dulwich Hill Light Rail,School Student,Aug,2018,569
Tram,Dulwich Hill Light Rail,School Student,Sep,2016,341
Tram,Dulwich Hill Light Rail,School Student,Sep,2017,270
Tram,Dulwich Hill Light Rail,School Student,Sep,2018,518
Tram,Dulwich Hill Light Rail,School Student,Oct,2016,338
Tram,Dulwich Hill Light Rail,School Student,Oct,2017,280
