ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Ferry,F3 Parramatta River,Senior/Pensioner,Jun,2017,"37,940"
Ferry,F3 Parramatta River,Senior/Pensioner,Jun,2018,"26,809"
Ferry,F3 Parramatta River,Senior/Pensioner,Jul,2016,"32,052"
Ferry,F3 Parramatta River,Senior/Pensioner,Jul,2017,"37,952"
Ferry,F3 Parramatta River,Senior/Pensioner,Jul,2018,"31,452"
Ferry,F3 Parramatta River,Senior/Pensioner,Aug,2016,"33,139"
Ferry,F3 Parramatta River,Senior/Pensioner,Aug,2017,"35,917"
Ferry,F3 Parramatta River,Senior/Pensioner,Aug,2018,"28,364"
Ferry,F3 Parramatta River,Senior/Pensioner,Sep,2016,"35,291"
Ferry,F3 Parramatta River,Senior/Pensioner,Sep,2017,"36,145"
Ferry,F3 Parramatta River,Senior/Pensioner,Sep,2018,"29,284"
Ferry,F3 Parramatta River,Senior/Pensioner,Oct,2016,"39,540"
Ferry,F3 Parramatta River,Senior/Pensioner,Oct,2017,"39,280"
Ferry,F3 Parramatta River,Senior/Pensioner,Oct,2018,"27,119"
Ferry,F3 Parramatta River,Senior/Pensioner,Nov,2016,"42,117"
Ferry,F3 Parramatta River,Senior/Pensioner,Nov,2017,"37,993"
Ferry,F3 Parramatta River,Senior/Pensioner,Nov,2018,"29,555"
Ferry,F3 Parramatta River,Senior/Pensioner,Dec,2016,"37,820"
Ferry,F3 Parramatta River,Senior/Pensioner,Dec,2017,"27,521"
Ferry,F3 Parramatta River,Senior/Pensioner,Dec,2018,"28,026"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jan,2017,"11,673"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jan,2018,"9,964"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jan,2019,"7,637"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Feb,2017,"7,659"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Feb,2018,"7,849"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Feb,2019,"5,132"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Mar,2017,"7,918"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Mar,2018,"8,408"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Apr,2017,"9,031"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Apr,2018,"7,945"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,May,2017,"6,254"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,May,2018,"5,695"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jun,2017,"6,743"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jun,2018,"5,682"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jul,2016,"1,508"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jul,2017,"9,098"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Jul,2018,"6,314"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Aug,2016,"5,990"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Aug,2017,"7,241"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Aug,2018,"6,004"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Sep,2016,"7,139"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Sep,2017,"7,933"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Sep,2018,"6,388"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Oct,2016,"8,147"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Oct,2017,"9,203"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Oct,2018,"5,799"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Nov,2016,"8,344"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Nov,2017,"8,177"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Nov,2018,"6,681"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Dec,2016,"11,064"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Dec,2017,"9,704"
Ferry,F3 Parramatta River,Sgl Trip Ferry Adult,Dec,2018,"7,669"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jan,2017,"4,171"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jan,2018,"3,867"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jan,2019,"2,883"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Feb,2017,"1,042"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Feb,2018,"1,244"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Feb,2019,846
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Mar,2017,"1,282"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Mar,2018,"1,639"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Apr,2017,"2,958"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Apr,2018,"2,885"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,May,2017,"1,138"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,May,2018,"1,084"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jun,2017,"1,818"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jun,2018,"1,587"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jul,2016,463
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jul,2017,"3,684"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Jul,2018,"2,741"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Aug,2016,"1,375"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Aug,2017,"1,715"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Aug,2018,"1,574"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Sep,2016,"2,080"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Sep,2017,"2,322"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Sep,2018,"1,550"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Oct,2016,"1,929"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Oct,2017,"2,325"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Oct,2018,"1,598"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Nov,2016,"1,157"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Nov,2017,"1,247"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Nov,2018,"1,133"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Dec,2016,"3,122"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Dec,2017,"2,732"
Ferry,F3 Parramatta River,Sgl Trip Ferry Child/Youth,Dec,2018,"2,199"
Ferry,F4 Darling Harbour,Adult,Jan,2017,"159,297"
Ferry,F4 Darling Harbour,Adult,Feb,2017,"105,617"
Ferry,F4 Darling Harbour,Adult,Mar,2017,"108,762"
Ferry,F4 Darling Harbour,Adult,Apr,2017,"129,759"
Ferry,F4 Darling Harbour,Adult,May,2017,"98,158"
Ferry,F4 Darling Harbour,Adult,Jun,2017,"115,869"
Ferry,F4 Darling Harbour,Adult,Jul,2016,"120,187"
Ferry,F4 Darling Harbour,Adult,Jul,2017,"110,265"
Ferry,F4 Darling Harbour,Adult,Aug,2016,"93,808"
Ferry,F4 Darling Harbour,Adult,Aug,2017,"90,553"
Ferry,F4 Darling Harbour,Adult,Sep,2016,"97,313"
Ferry,F4 Darling Harbour,Adult,Sep,2017,"96,219"
Ferry,F4 Darling Harbour,Adult,Oct,2016,"107,964"
Ferry,F4 Darling Harbour,Adult,Oct,2017,"108,910"
Ferry,F4 Darling Harbour,Adult,Nov,2016,"114,070"
Ferry,F4 Darling Harbour,Adult,Nov,2017,"89,982"
Ferry,F4 Darling Harbour,Adult,Dec,2016,"136,935"
Ferry,F4 Darling Harbour,Child/Youth,Jan,2017,"38,932"
Ferry,F4 Darling Harbour,Child/Youth,Feb,2017,"8,544"
Ferry,F4 Darling Harbour,Child/Youth,Mar,2017,"10,803"
Ferry,F4 Darling Harbour,Child/Youth,Apr,2017,"30,734"
Ferry,F4 Darling Harbour,Child/Youth,May,2017,"11,002"
Ferry,F4 Darling Harbour,Child/Youth,Jun,2017,"20,254"
Ferry,F4 Darling Harbour,Child/Youth,Jul,2016,"23,001"
Ferry,F4 Darling Harbour,Child/Youth,Jul,2017,"28,760"
Ferry,F4 Darling Harbour,Child/Youth,Aug,2016,"15,568"
Ferry,F4 Darling Harbour,Child/Youth,Aug,2017,"12,671"
Ferry,F4 Darling Harbour,Child/Youth,Sep,2016,"19,344"
Ferry,F4 Darling Harbour,Child/Youth,Sep,2017,"17,728"
Ferry,F4 Darling Harbour,Child/Youth,Oct,2016,"22,057"
Ferry,F4 Darling Harbour,Child/Youth,Oct,2017,"18,753"
Ferry,F4 Darling Harbour,Child/Youth,Nov,2016,"13,663"
Ferry,F4 Darling Harbour,Child/Youth,Nov,2017,"10,942"
Ferry,F4 Darling Harbour,Child/Youth,Dec,2016,"24,077"
Ferry,F4 Darling Harbour,Concession,Jan,2017,"3,369"
Ferry,F4 Darling Harbour,Concession,Feb,2017,"2,399"
Ferry,F4 Darling Harbour,Concession,Mar,2017,"2,448"
Ferry,F4 Darling Harbour,Concession,Apr,2017,"3,023"
Ferry,F4 Darling Harbour,Concession,May,2017,"2,441"
Ferry,F4 Darling Harbour,Concession,Jun,2017,"3,571"
Ferry,F4 Darling Harbour,Concession,Jul,2016,"11,381"
Ferry,F4 Darling Harbour,Concession,Jul,2017,"2,868"
Ferry,F4 Darling Harbour,Concession,Aug,2016,"2,274"
Ferry,F4 Darling Harbour,Concession,Aug,2017,"2,161"
Ferry,F4 Darling Harbour,Concession,Sep,2016,"2,195"
Ferry,F4 Darling Harbour,Concession,Sep,2017,"2,319"
Ferry,F4 Darling Harbour,Concession,Oct,2016,"2,181"
Ferry,F4 Darling Harbour,Concession,Oct,2017,"2,295"
Ferry,F4 Darling Harbour,Concession,Nov,2016,"2,534"
Ferry,F4 Darling Harbour,Concession,Nov,2017,"1,758"
Ferry,F4 Darling Harbour,Concession,Dec,2016,"2,991"
Ferry,F4 Darling Harbour,Day Pass without SAF,Aug,2017,1
Ferry,F4 Darling Harbour,Employee,Jan,2017,769
Ferry,F4 Darling Harbour,Employee,Feb,2017,567
Ferry,F4 Darling Harbour,Employee,Mar,2017,648
Ferry,F4 Darling Harbour,Employee,Apr,2017,737
Ferry,F4 Darling Harbour,Employee,May,2017,730
Ferry,F4 Darling Harbour,Employee,Jun,2017,815
Ferry,F4 Darling Harbour,Employee,Jul,2016,706
Ferry,F4 Darling Harbour,Employee,Jul,2017,578
Ferry,F4 Darling Harbour,Employee,Aug,2016,557
Ferry,F4 Darling Harbour,Employee,Aug,2017,504
Ferry,F4 Darling Harbour,Employee,Sep,2016,607
Ferry,F4 Darling Harbour,Employee,Sep,2017,504
Ferry,F4 Darling Harbour,Employee,Oct,2016,704
Ferry,F4 Darling Harbour,Employee,Oct,2017,572
Ferry,F4 Darling Harbour,Employee,Nov,2016,682
Ferry,F4 Darling Harbour,Employee,Nov,2017,527
Ferry,F4 Darling Harbour,Employee,Dec,2016,726
Ferry,F4 Darling Harbour,Free Travel,Jan,2017,334
Ferry,F4 Darling Harbour,Free Travel,Feb,2017,209
Ferry,F4 Darling Harbour,Free Travel,Mar,2017,205
Ferry,F4 Darling Harbour,Free Travel,Apr,2017,297
Ferry,F4 Darling Harbour,Free Travel,May,2017,262
Ferry,F4 Darling Harbour,Free Travel,Jun,2017,279
Ferry,F4 Darling Harbour,Free Travel,Jul,2016,158
Ferry,F4 Darling Harbour,Free Travel,Jul,2017,250
Ferry,F4 Darling Harbour,Free Travel,Aug,2016,193
Ferry,F4 Darling Harbour,Free Travel,Aug,2017,191
Ferry,F4 Darling Harbour,Free Travel,Sep,2016,222
Ferry,F4 Darling Harbour,Free Travel,Sep,2017,207
Ferry,F4 Darling Harbour,Free Travel,Oct,2016,260
Ferry,F4 Darling Harbour,Free Travel,Oct,2017,202
Ferry,F4 Darling Harbour,Free Travel,Nov,2016,290
Ferry,F4 Darling Harbour,Free Travel,Nov,2017,190
Ferry,F4 Darling Harbour,Free Travel,Dec,2016,269
Ferry,F4 Darling Harbour,School Student,Jan,2017,14
Ferry,F4 Darling Harbour,School Student,Feb,2017,194
Ferry,F4 Darling Harbour,School Student,Mar,2017,230
Ferry,F4 Darling Harbour,School Student,Apr,2017,93
Ferry,F4 Darling Harbour,School Student,May,2017,252
Ferry,F4 Darling Harbour,School Student,Jun,2017,186
Ferry,F4 Darling Harbour,School Student,Jul,2016,117
Ferry,F4 Darling Harbour,School Student,Jul,2017,98
Ferry,F4 Darling Harbour,School Student,Aug,2016,226
Ferry,F4 Darling Harbour,School Student,Aug,2017,193
Ferry,F4 Darling Harbour,School Student,Sep,2016,180
Ferry,F4 Darling Harbour,School Student,Sep,2017,111
Ferry,F4 Darling Harbour,School Student,Oct,2016,168
Ferry,F4 Darling Harbour,School Student,Oct,2017,141
Ferry,F4 Darling Harbour,School Student,Nov,2016,215
Ferry,F4 Darling Harbour,School Student,Nov,2017,181
Ferry,F4 Darling Harbour,School Student,Dec,2016,52
Ferry,F4 Darling Harbour,Senior/Pensioner,Jan,2017,"31,014"
Ferry,F4 Darling Harbour,Senior/Pensioner,Feb,2017,"19,768"
Ferry,F4 Darling Harbour,Senior/Pensioner,Mar,2017,"21,344"
Ferry,F4 Darling Harbour,Senior/Pensioner,Apr,2017,"25,757"
Ferry,F4 Darling Harbour,Senior/Pensioner,May,2017,"24,002"
Ferry,F4 Darling Harbour,Senior/Pensioner,Jun,2017,"27,831"
Ferry,F4 Darling Harbour,Senior/Pensioner,Jul,2016,"19,131"
Ferry,F4 Darling Harbour,Senior/Pensioner,Jul,2017,"23,518"
Ferry,F4 Darling Harbour,Senior/Pensioner,Aug,2016,"17,748"
Ferry,F4 Darling Harbour,Senior/Pensioner,Aug,2017,"19,750"
Ferry,F4 Darling Harbour,Senior/Pensioner,Sep,2016,"19,631"
Ferry,F4 Darling Harbour,Senior/Pensioner,Sep,2017,"20,407"
Ferry,F4 Darling Harbour,Senior/Pensioner,Oct,2016,"24,054"
Ferry,F4 Darling Harbour,Senior/Pensioner,Oct,2017,"22,385"
Ferry,F4 Darling Harbour,Senior/Pensioner,Nov,2016,"23,674"
Ferry,F4 Darling Harbour,Senior/Pensioner,Nov,2017,"18,749"
Ferry,F4 Darling Harbour,Senior/Pensioner,Dec,2016,"23,360"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Jan,2017,"11,861"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Feb,2017,"8,155"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Mar,2017,"8,245"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Apr,2017,"9,477"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,May,2017,"6,388"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Jun,2017,"7,823"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Jul,2016,"1,209"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Jul,2017,"9,884"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Aug,2016,"6,020"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Aug,2017,"7,811"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Sep,2016,"7,381"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Sep,2017,"8,126"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Oct,2016,"8,325"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Oct,2017,"9,158"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Nov,2016,"8,431"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Nov,2017,"7,817"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Adult,Dec,2016,"10,832"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Jan,2017,"4,128"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Feb,2017,"1,043"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Mar,2017,"1,216"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Apr,2017,"2,798"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,May,2017,"1,045"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Jun,2017,"2,128"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Jul,2016,386
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Jul,2017,"4,035"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Aug,2016,"1,458"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Aug,2017,"1,889"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Sep,2016,"2,261"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Sep,2017,"2,302"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Oct,2016,"1,891"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Oct,2017,"2,220"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Nov,2016,"1,123"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Nov,2017,"1,063"
Ferry,F4 Darling Harbour,Sgl Trip Ferry Child/Youth,Dec,2016,"2,936"
Ferry,F5 Neutral Bay,Adult,Jan,2017,"38,287"
Ferry,F5 Neutral Bay,Adult,Jan,2018,"34,830"
Ferry,F5 Neutral Bay,Adult,Jan,2019,"32,051"
Ferry,F5 Neutral Bay,Adult,Feb,2017,"36,179"
Ferry,F5 Neutral Bay,Adult,Feb,2018,"35,123"
Ferry,F5 Neutral Bay,Adult,Feb,2019,"32,726"
Ferry,F5 Neutral Bay,Adult,Mar,2017,"38,572"
Ferry,F5 Neutral Bay,Adult,Mar,2018,"36,632"
Ferry,F5 Neutral Bay,Adult,Apr,2017,"34,281"
Ferry,F5 Neutral Bay,Adult,Apr,2018,"33,402"
Ferry,F5 Neutral Bay,Adult,May,2017,"36,557"
Ferry,F5 Neutral Bay,Adult,May,2018,"34,083"
Ferry,F5 Neutral Bay,Adult,Jun,2017,"33,804"
Ferry,F5 Neutral Bay,Adult,Jun,2018,"31,426"
Ferry,F5 Neutral Bay,Adult,Jul,2016,"36,787"
Ferry,F5 Neutral Bay,Adult,Jul,2017,"33,352"
Ferry,F5 Neutral Bay,Adult,Jul,2018,"32,030"
Ferry,F5 Neutral Bay,Adult,Aug,2016,"32,274"
Ferry,F5 Neutral Bay,Adult,Aug,2017,"32,334"
Ferry,F5 Neutral Bay,Adult,Aug,2018,"30,308"
Ferry,F5 Neutral Bay,Adult,Sep,2016,"32,375"
Ferry,F5 Neutral Bay,Adult,Sep,2017,"31,481"
Ferry,F5 Neutral Bay,Adult,Sep,2018,"27,756"
Ferry,F5 Neutral Bay,Adult,Oct,2016,"33,547"
Ferry,F5 Neutral Bay,Adult,Oct,2017,"34,592"
Ferry,F5 Neutral Bay,Adult,Oct,2018,"30,814"
Ferry,F5 Neutral Bay,Adult,Nov,2016,"38,033"
Ferry,F5 Neutral Bay,Adult,Nov,2017,"37,972"
Ferry,F5 Neutral Bay,Adult,Nov,2018,"37,538"
Ferry,F5 Neutral Bay,Adult,Dec,2016,"38,196"
Ferry,F5 Neutral Bay,Adult,Dec,2017,"34,320"
Ferry,F5 Neutral Bay,Adult,Dec,2018,"31,953"
Ferry,F5 Neutral Bay,Child/Youth,Jan,2017,"3,198"
Ferry,F5 Neutral Bay,Child/Youth,Jan,2018,"3,116"
Ferry,F5 Neutral Bay,Child/Youth,Jan,2019,"3,015"
Ferry,F5 Neutral Bay,Child/Youth,Feb,2017,"1,241"
Ferry,F5 Neutral Bay,Child/Youth,Feb,2018,"1,270"
Ferry,F5 Neutral Bay,Child/Youth,Feb,2019,"1,444"
Ferry,F5 Neutral Bay,Child/Youth,Mar,2017,"1,236"
Ferry,F5 Neutral Bay,Child/Youth,Mar,2018,"1,238"
Ferry,F5 Neutral Bay,Child/Youth,Apr,2017,"2,457"
Ferry,F5 Neutral Bay,Child/Youth,Apr,2018,"2,477"
Ferry,F5 Neutral Bay,Child/Youth,May,2017,"1,413"
Ferry,F5 Neutral Bay,Child/Youth,May,2018,"1,284"
Ferry,F5 Neutral Bay,Child/Youth,Jun,2017,"2,126"
Ferry,F5 Neutral Bay,Child/Youth,Jun,2018,"1,673"
Ferry,F5 Neutral Bay,Child/Youth,Jul,2016,"2,056"
Ferry,F5 Neutral Bay,Child/Youth,Jul,2017,"3,015"
Ferry,F5 Neutral Bay,Child/Youth,Jul,2018,"2,791"
Ferry,F5 Neutral Bay,Child/Youth,Aug,2016,"1,393"
Ferry,F5 Neutral Bay,Child/Youth,Aug,2017,"1,512"
Ferry,F5 Neutral Bay,Child/Youth,Aug,2018,"1,418"
Ferry,F5 Neutral Bay,Child/Youth,Sep,2016,"1,901"
Ferry,F5 Neutral Bay,Child/Youth,Sep,2017,"1,975"
Ferry,F5 Neutral Bay,Child/Youth,Sep,2018,"1,310"
Ferry,F5 Neutral Bay,Child/Youth,Oct,2016,"1,818"
Ferry,F5 Neutral Bay,Child/Youth,Oct,2017,"1,773"
Ferry,F5 Neutral Bay,Child/Youth,Oct,2018,"1,685"
Ferry,F5 Neutral Bay,Child/Youth,Nov,2016,"1,244"
Ferry,F5 Neutral Bay,Child/Youth,Nov,2017,"1,424"
Ferry,F5 Neutral Bay,Child/Youth,Nov,2018,"1,258"
Ferry,F5 Neutral Bay,Child/Youth,Dec,2016,"2,499"
Ferry,F5 Neutral Bay,Child/Youth,Dec,2017,"2,433"
Ferry,F5 Neutral Bay,Child/Youth,Dec,2018,"2,405"
Ferry,F5 Neutral Bay,Concession,Jan,2017,944
Ferry,F5 Neutral Bay,Concession,Jan,2018,925
Ferry,F5 Neutral Bay,Concession,Jan,2019,910
Ferry,F5 Neutral Bay,Concession,Feb,2017,"1,027"
Ferry,F5 Neutral Bay,Concession,Feb,2018,"1,126"
Ferry,F5 Neutral Bay,Concession,Feb,2019,998
Ferry,F5 Neutral Bay,Concession,Mar,2017,"1,460"
Ferry,F5 Neutral Bay,Concession,Mar,2018,"1,338"
Ferry,F5 Neutral Bay,Concession,Apr,2017,"1,190"
Ferry,F5 Neutral Bay,Concession,Apr,2018,"1,083"
Ferry,F5 Neutral Bay,Concession,May,2017,"1,526"
Ferry,F5 Neutral Bay,Concession,May,2018,"1,242"
Ferry,F5 Neutral Bay,Concession,Jun,2017,"1,265"
Ferry,F5 Neutral Bay,Concession,Jun,2018,"1,031"
Ferry,F5 Neutral Bay,Concession,Jul,2016,"2,860"
Ferry,F5 Neutral Bay,Concession,Jul,2017,"1,256"
Ferry,F5 Neutral Bay,Concession,Jul,2018,"1,226"
Ferry,F5 Neutral Bay,Concession,Aug,2016,977
Ferry,F5 Neutral Bay,Concession,Aug,2017,"1,456"
Ferry,F5 Neutral Bay,Concession,Aug,2018,"1,316"
Ferry,F5 Neutral Bay,Concession,Sep,2016,"1,005"
Ferry,F5 Neutral Bay,Concession,Sep,2017,"1,262"
Ferry,F5 Neutral Bay,Concession,Sep,2018,"1,084"
Ferry,F5 Neutral Bay,Concession,Oct,2016,960
Ferry,F5 Neutral Bay,Concession,Oct,2017,"1,122"
Ferry,F5 Neutral Bay,Concession,Oct,2018,972
Ferry,F5 Neutral Bay,Concession,Nov,2016,"1,033"
Ferry,F5 Neutral Bay,Concession,Nov,2017,"1,152"
Ferry,F5 Neutral Bay,Concession,Nov,2018,"1,173"
Ferry,F5 Neutral Bay,Concession,Dec,2016,"1,053"
Ferry,F5 Neutral Bay,Concession,Dec,2017,966
Ferry,F5 Neutral Bay,Concession,Dec,2018,957
Ferry,F5 Neutral Bay,CTP,Jan,2019,"2,231"
Ferry,F5 Neutral Bay,CTP,Feb,2019,"2,047"
Ferry,F5 Neutral Bay,CTP,Mar,2018,353
Ferry,F5 Neutral Bay,CTP,Apr,2018,829
Ferry,F5 Neutral Bay,CTP,May,2018,813
Ferry,F5 Neutral Bay,CTP,Jun,2018,898
Ferry,F5 Neutral Bay,CTP,Jul,2018,763
Ferry,F5 Neutral Bay,CTP,Aug,2018,726
Ferry,F5 Neutral Bay,CTP,Sep,2018,667
Ferry,F5 Neutral Bay,CTP,Oct,2018,895
Ferry,F5 Neutral Bay,CTP,Nov,2018,"1,182"
Ferry,F5 Neutral Bay,CTP,Dec,2018,"1,864"
Ferry,F5 Neutral Bay,Day Pass without SAF,Aug,2017,1
Ferry,F5 Neutral Bay,Employee,Jan,2017,149
Ferry,F5 Neutral Bay,Employee,Jan,2018,207
Ferry,F5 Neutral Bay,Employee,Jan,2019,216
Ferry,F5 Neutral Bay,Employee,Feb,2017,189
Ferry,F5 Neutral Bay,Employee,Feb,2018,267
Ferry,F5 Neutral Bay,Employee,Feb,2019,252
Ferry,F5 Neutral Bay,Employee,Mar,2017,214
Ferry,F5 Neutral Bay,Employee,Mar,2018,220
Ferry,F5 Neutral Bay,Employee,Apr,2017,175
Ferry,F5 Neutral Bay,Employee,Apr,2018,167
Ferry,F5 Neutral Bay,Employee,May,2017,251
Ferry,F5 Neutral Bay,Employee,May,2018,251
Ferry,F5 Neutral Bay,Employee,Jun,2017,243
Ferry,F5 Neutral Bay,Employee,Jun,2018,202
Ferry,F5 Neutral Bay,Employee,Jul,2016,209
Ferry,F5 Neutral Bay,Employee,Jul,2017,208
Ferry,F5 Neutral Bay,Employee,Jul,2018,148
Ferry,F5 Neutral Bay,Employee,Aug,2016,223
Ferry,F5 Neutral Bay,Employee,Aug,2017,226
Ferry,F5 Neutral Bay,Employee,Aug,2018,153
Ferry,F5 Neutral Bay,Employee,Sep,2016,241
Ferry,F5 Neutral Bay,Employee,Sep,2017,180
Ferry,F5 Neutral Bay,Employee,Sep,2018,188
Ferry,F5 Neutral Bay,Employee,Oct,2016,191
Ferry,F5 Neutral Bay,Employee,Oct,2017,228
Ferry,F5 Neutral Bay,Employee,Oct,2018,212
Ferry,F5 Neutral Bay,Employee,Nov,2016,257
Ferry,F5 Neutral Bay,Employee,Nov,2017,283
Ferry,F5 Neutral Bay,Employee,Nov,2018,255
Ferry,F5 Neutral Bay,Employee,Dec,2016,197
Ferry,F5 Neutral Bay,Employee,Dec,2017,224
Ferry,F5 Neutral Bay,Employee,Dec,2018,222
Ferry,F5 Neutral Bay,Free Travel,Jan,2017,76
Ferry,F5 Neutral Bay,Free Travel,Jan,2018,46
Ferry,F5 Neutral Bay,Free Travel,Jan,2019,50
Ferry,F5 Neutral Bay,Free Travel,Feb,2017,70
Ferry,F5 Neutral Bay,Free Travel,Feb,2018,85
Ferry,F5 Neutral Bay,Free Travel,Feb,2019,87
Ferry,F5 Neutral Bay,Free Travel,Mar,2017,46
Ferry,F5 Neutral Bay,Free Travel,Mar,2018,87
Ferry,F5 Neutral Bay,Free Travel,Apr,2017,59
Ferry,F5 Neutral Bay,Free Travel,Apr,2018,71
Ferry,F5 Neutral Bay,Free Travel,May,2017,71
Ferry,F5 Neutral Bay,Free Travel,May,2018,70
