ModeOfTransport,Name,Type,Month,Year,PassengerCount
Bus,Sydney Metro Contract 4,Adult,Mar,2018,"1,386,691"
Bus,Sydney Metro Contract 4,Adult,Apr,2017,"985,917"
Bus,Sydney Metro Contract 4,Adult,Apr,2018,"1,270,690"
Bus,Sydney Metro Contract 4,Adult,May,2017,"1,315,568"
Bus,Sydney Metro Contract 4,Adult,May,2018,"1,521,955"
Bus,Sydney Metro Contract 4,Adult,Jun,2017,"1,194,946"
Bus,Sydney Metro Contract 4,Adult,Jun,2018,"1,339,381"
Bus,Sydney Metro Contract 4,Adult,Jul,2016,"1,110,352"
Bus,Sydney Metro Contract 4,Adult,Jul,2017,"1,205,369"
Bus,Sydney Metro Contract 4,Adult,Jul,2018,"1,419,096"
Bus,Sydney Metro Contract 4,Adult,Aug,2016,"1,184,057"
Bus,Sydney Metro Contract 4,Adult,Aug,2017,"1,324,087"
Bus,Sydney Metro Contract 4,Adult,Aug,2018,"1,504,929"
Bus,Sydney Metro Contract 4,Adult,Sep,2016,"1,125,875"
Bus,Sydney Metro Contract 4,Adult,Sep,2017,"1,237,537"
Bus,Sydney Metro Contract 4,Adult,Sep,2018,"1,361,620"
Bus,Sydney Metro Contract 4,Adult,Oct,2016,"1,074,581"
Bus,Sydney Metro Contract 4,Adult,Oct,2017,"1,262,603"
Bus,Sydney Metro Contract 4,Adult,Oct,2018,"1,472,392"
Bus,Sydney Metro Contract 4,Adult,Nov,2016,"1,169,415"
Bus,Sydney Metro Contract 4,Adult,Nov,2017,"1,329,103"
Bus,Sydney Metro Contract 4,Adult,Nov,2018,"1,500,351"
Bus,Sydney Metro Contract 4,Adult,Dec,2016,"956,656"
Bus,Sydney Metro Contract 4,Adult,Dec,2017,"1,067,240"
Bus,Sydney Metro Contract 4,Adult,Dec,2018,"1,209,117"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jan,2017,"6,554"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jan,2018,"5,082"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jan,2019,"3,214"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Feb,2017,"6,141"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Feb,2018,"4,998"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Feb,2019,"2,943"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Mar,2017,"6,750"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Mar,2018,"5,081"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Apr,2017,"6,017"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Apr,2018,"4,475"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,May,2017,"6,186"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,May,2018,"4,494"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jun,2017,"5,456"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jun,2018,"3,687"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jul,2017,"5,753"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Jul,2018,"4,204"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Aug,2016,"9,488"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Aug,2017,"5,567"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Aug,2018,"3,655"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Sep,2016,"8,856"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Sep,2017,"5,219"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Sep,2018,"3,400"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Oct,2016,"7,644"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Oct,2017,"5,214"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Oct,2018,"3,946"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Nov,2016,"7,421"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Nov,2017,"5,213"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Nov,2018,"3,565"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Dec,2016,"7,491"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Dec,2017,"5,177"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 1,Dec,2018,"3,540"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jan,2017,"3,927"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jan,2018,"2,615"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jan,2019,"1,866"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Feb,2017,"3,758"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Feb,2018,"2,356"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Feb,2019,"1,689"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Mar,2017,"3,826"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Mar,2018,"2,619"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Apr,2017,"3,643"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Apr,2018,"2,383"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,May,2017,"3,687"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,May,2018,"2,138"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jun,2017,"3,241"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jun,2018,"2,017"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jul,2017,"3,245"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Jul,2018,"2,430"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Aug,2016,"6,053"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Aug,2017,"2,830"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Aug,2018,"2,163"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Sep,2016,"5,456"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Sep,2017,"2,747"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Sep,2018,"1,845"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Oct,2016,"4,741"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Oct,2017,"2,792"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Oct,2018,"2,031"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Nov,2016,"4,413"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Nov,2017,"2,663"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Nov,2018,"2,107"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Dec,2016,"4,602"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Dec,2017,"2,710"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 2,Dec,2018,"1,960"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jan,2017,"12,895"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jan,2018,"9,030"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jan,2019,"5,587"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Feb,2017,"10,352"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Feb,2018,"7,800"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Feb,2019,"5,000"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Mar,2017,"11,337"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Mar,2018,"8,313"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Apr,2017,"11,471"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Apr,2018,"7,277"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,May,2017,"11,018"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,May,2018,"6,908"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jun,2017,"10,612"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jun,2018,"6,168"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jul,2017,"9,774"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Jul,2018,"5,935"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Aug,2016,"17,279"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Aug,2017,"8,968"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Aug,2018,"5,477"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Sep,2016,"15,631"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Sep,2017,"8,881"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Sep,2018,"5,388"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Oct,2016,"14,919"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Oct,2017,"9,196"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Oct,2018,"5,853"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Nov,2016,"13,113"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Nov,2017,"8,694"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Nov,2018,"5,510"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Dec,2016,"14,428"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Dec,2017,"9,960"
Bus,Sydney Metro Contract 4,Adult Single Bus Trip 3,Dec,2018,"6,551"
Bus,Sydney Metro Contract 4,Child/Youth,Jan,2017,"104,872"
Bus,Sydney Metro Contract 4,Child/Youth,Jan,2018,"125,617"
Bus,Sydney Metro Contract 4,Child/Youth,Jan,2019,"133,441"
Bus,Sydney Metro Contract 4,Child/Youth,Feb,2017,"100,027"
Bus,Sydney Metro Contract 4,Child/Youth,Feb,2018,"110,677"
Bus,Sydney Metro Contract 4,Child/Youth,Feb,2019,"116,098"
Bus,Sydney Metro Contract 4,Child/Youth,Mar,2017,"110,048"
Bus,Sydney Metro Contract 4,Child/Youth,Mar,2018,"115,670"
Bus,Sydney Metro Contract 4,Child/Youth,Apr,2017,"104,988"
Bus,Sydney Metro Contract 4,Child/Youth,Apr,2018,"121,960"
Bus,Sydney Metro Contract 4,Child/Youth,May,2017,"101,455"
Bus,Sydney Metro Contract 4,Child/Youth,May,2018,"106,624"
Bus,Sydney Metro Contract 4,Child/Youth,Jun,2017,"96,642"
Bus,Sydney Metro Contract 4,Child/Youth,Jun,2018,"100,487"
Bus,Sydney Metro Contract 4,Child/Youth,Jul,2016,"89,626"
Bus,Sydney Metro Contract 4,Child/Youth,Jul,2017,"117,916"
Bus,Sydney Metro Contract 4,Child/Youth,Jul,2018,"131,030"
Bus,Sydney Metro Contract 4,Child/Youth,Aug,2016,"88,354"
Bus,Sydney Metro Contract 4,Child/Youth,Aug,2017,"101,273"
Bus,Sydney Metro Contract 4,Child/Youth,Aug,2018,"105,917"
Bus,Sydney Metro Contract 4,Child/Youth,Sep,2016,"93,990"
Bus,Sydney Metro Contract 4,Child/Youth,Sep,2017,"108,307"
Bus,Sydney Metro Contract 4,Child/Youth,Sep,2018,"100,632"
Bus,Sydney Metro Contract 4,Child/Youth,Oct,2016,"92,580"
Bus,Sydney Metro Contract 4,Child/Youth,Oct,2017,"107,645"
Bus,Sydney Metro Contract 4,Child/Youth,Oct,2018,"119,861"
Bus,Sydney Metro Contract 4,Child/Youth,Nov,2016,"93,797"
Bus,Sydney Metro Contract 4,Child/Youth,Nov,2017,"102,316"
Bus,Sydney Metro Contract 4,Child/Youth,Nov,2018,"106,070"
Bus,Sydney Metro Contract 4,Child/Youth,Dec,2016,"99,913"
Bus,Sydney Metro Contract 4,Child/Youth,Dec,2017,"114,653"
Bus,Sydney Metro Contract 4,Child/Youth,Dec,2018,"116,560"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jan,2017,"2,831"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jan,2018,"1,702"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jan,2019,"1,021"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Feb,2017,"1,717"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Feb,2018,982
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Feb,2019,507
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Mar,2017,"1,940"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Mar,2018,"1,034"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Apr,2017,"2,321"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Apr,2018,"1,295"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,May,2017,"1,718"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,May,2018,851
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jun,2017,"1,488"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jun,2018,703
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jul,2017,"2,058"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Jul,2018,"1,255"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Aug,2016,"6,589"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Aug,2017,"1,382"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Aug,2018,721
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Sep,2016,"4,790"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Sep,2017,"1,692"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Sep,2018,661
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Oct,2016,"3,477"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Oct,2017,"1,526"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Oct,2018,973
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Nov,2016,"2,895"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Nov,2017,"1,153"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Nov,2018,697
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Dec,2016,"2,967"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Dec,2017,"1,390"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 1,Dec,2018,811
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jan,2017,"2,585"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jan,2018,"1,516"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jan,2019,868
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Feb,2017,"1,041"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Feb,2018,668
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Feb,2019,389
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Mar,2017,"1,079"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Mar,2018,670
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Apr,2017,"2,091"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Apr,2018,"1,125"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,May,2017,"1,069"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,May,2018,569
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jun,2017,"1,022"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jun,2018,534
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jul,2017,"1,782"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Jul,2018,"1,087"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Aug,2016,"3,231"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Aug,2017,911
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Aug,2018,530
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Sep,2016,"3,145"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Sep,2017,"1,247"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Sep,2018,495
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Oct,2016,"2,363"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Oct,2017,"1,117"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Oct,2018,845
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Nov,2016,"1,546"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Nov,2017,724
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Nov,2018,513
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Dec,2016,"2,304"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Dec,2017,"1,316"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 2,Dec,2018,712
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jan,2017,"3,498"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jan,2018,"2,117"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jan,2019,"1,275"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Feb,2017,"1,376"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Feb,2018,873
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Feb,2019,512
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Mar,2017,"1,694"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Mar,2018,"1,067"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Apr,2017,"2,692"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Apr,2018,"1,587"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,May,2017,"1,474"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,May,2018,938
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jun,2017,"1,600"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jun,2018,892
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jul,2017,"2,175"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Jul,2018,"1,379"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Aug,2016,"5,248"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Aug,2017,"1,178"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Aug,2018,752
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Sep,2016,"3,830"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Sep,2017,"1,638"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Sep,2018,714
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Oct,2016,"3,279"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Oct,2017,"1,544"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Oct,2018,"1,007"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Nov,2016,"1,979"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Nov,2017,967
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Nov,2018,652
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Dec,2016,"3,155"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Dec,2017,"1,862"
Bus,Sydney Metro Contract 4,Child/Youth Single Bus Trip 3,Dec,2018,"1,188"
Bus,Sydney Metro Contract 4,Concession,Jan,2017,"85,978"
Bus,Sydney Metro Contract 4,Concession,Jan,2018,"99,526"
Bus,Sydney Metro Contract 4,Concession,Jan,2019,"107,955"
Bus,Sydney Metro Contract 4,Concession,Feb,2017,"109,169"
Bus,Sydney Metro Contract 4,Concession,Feb,2018,"122,423"
Bus,Sydney Metro Contract 4,Concession,Feb,2019,"146,157"
Bus,Sydney Metro Contract 4,Concession,Mar,2017,"231,413"
Bus,Sydney Metro Contract 4,Concession,Mar,2018,"229,880"
Bus,Sydney Metro Contract 4,Concession,Apr,2017,"148,339"
Bus,Sydney Metro Contract 4,Concession,Apr,2018,"173,372"
Bus,Sydney Metro Contract 4,Concession,May,2017,"217,191"
Bus,Sydney Metro Contract 4,Concession,May,2018,"224,865"
Bus,Sydney Metro Contract 4,Concession,Jun,2017,"147,030"
Bus,Sydney Metro Contract 4,Concession,Jun,2018,"154,979"
Bus,Sydney Metro Contract 4,Concession,Jul,2016,"143,585"
Bus,Sydney Metro Contract 4,Concession,Jul,2017,"123,925"
Bus,Sydney Metro Contract 4,Concession,Jul,2018,"138,376"
Bus,Sydney Metro Contract 4,Concession,Aug,2016,"199,464"
Bus,Sydney Metro Contract 4,Concession,Aug,2017,"225,608"
Bus,Sydney Metro Contract 4,Concession,Aug,2018,"235,799"
Bus,Sydney Metro Contract 4,Concession,Sep,2016,"155,529"
Bus,Sydney Metro Contract 4,Concession,Sep,2017,"168,989"
Bus,Sydney Metro Contract 4,Concession,Sep,2018,"175,284"
Bus,Sydney Metro Contract 4,Concession,Oct,2016,"157,658"
Bus,Sydney Metro Contract 4,Concession,Oct,2017,"180,773"
Bus,Sydney Metro Contract 4,Concession,Oct,2018,"196,212"
Bus,Sydney Metro Contract 4,Concession,Nov,2016,"128,830"
Bus,Sydney Metro Contract 4,Concession,Nov,2017,"145,565"
Bus,Sydney Metro Contract 4,Concession,Nov,2018,"153,835"
Bus,Sydney Metro Contract 4,Concession,Dec,2016,"91,637"
Bus,Sydney Metro Contract 4,Concession,Dec,2017,"101,753"
Bus,Sydney Metro Contract 4,Concession,Dec,2018,"110,667"
Bus,Sydney Metro Contract 4,Employee,Jan,2018,1
Bus,Sydney Metro Contract 4,Employee,Jan,2019,"3,123"
Bus,Sydney Metro Contract 4,Employee,Feb,2017,1
Bus,Sydney Metro Contract 4,Employee,Feb,2019,"3,511"
Bus,Sydney Metro Contract 4,Employee,Mar,2017,2
Bus,Sydney Metro Contract 4,Employee,Apr,2017,1
Bus,Sydney Metro Contract 4,Employee,Apr,2018,1
Bus,Sydney Metro Contract 4,Employee,Jun,2018,1
Bus,Sydney Metro Contract 4,Employee,Jul,2016,1
Bus,Sydney Metro Contract 4,Employee,Jul,2018,19
Bus,Sydney Metro Contract 4,Employee,Aug,2017,1
Bus,Sydney Metro Contract 4,Employee,Aug,2018,"2,080"
Bus,Sydney Metro Contract 4,Employee,Sep,2018,"2,799"
Bus,Sydney Metro Contract 4,Employee,Oct,2018,"3,128"
Bus,Sydney Metro Contract 4,Employee,Nov,2017,1
Bus,Sydney Metro Contract 4,Employee,Nov,2018,"3,399"
Bus,Sydney Metro Contract 4,Employee,Dec,2016,2
Bus,Sydney Metro Contract 4,Employee,Dec,2017,1
Bus,Sydney Metro Contract 4,Employee,Dec,2018,"2,935"
Bus,Sydney Metro Contract 4,Free Travel,Jan,2017,"1,872"
Bus,Sydney Metro Contract 4,Free Travel,Jan,2018,"1,945"
Bus,Sydney Metro Contract 4,Free Travel,Jan,2019,"1,921"
Bus,Sydney Metro Contract 4,Free Travel,Feb,2017,"2,039"
Bus,Sydney Metro Contract 4,Free Travel,Feb,2018,"2,244"
Bus,Sydney Metro Contract 4,Free Travel,Feb,2019,"2,182"
Bus,Sydney Metro Contract 4,Free Travel,Mar,2017,"2,430"
Bus,Sydney Metro Contract 4,Free Travel,Mar,2018,"2,551"
Bus,Sydney Metro Contract 4,Free Travel,Apr,2017,"1,969"
Bus,Sydney Metro Contract 4,Free Travel,Apr,2018,"2,227"
Bus,Sydney Metro Contract 4,Free Travel,May,2017,"2,417"
Bus,Sydney Metro Contract 4,Free Travel,May,2018,"2,446"
Bus,Sydney Metro Contract 4,Free Travel,Jun,2017,"2,323"
Bus,Sydney Metro Contract 4,Free Travel,Jun,2018,"2,152"
Bus,Sydney Metro Contract 4,Free Travel,Jul,2016,"1,436"
Bus,Sydney Metro Contract 4,Free Travel,Jul,2017,"2,191"
Bus,Sydney Metro Contract 4,Free Travel,Jul,2018,"2,065"
Bus,Sydney Metro Contract 4,Free Travel,Aug,2016,"1,950"
Bus,Sydney Metro Contract 4,Free Travel,Aug,2017,"2,515"
Bus,Sydney Metro Contract 4,Free Travel,Aug,2018,"2,226"
Bus,Sydney Metro Contract 4,Free Travel,Sep,2016,"1,867"
Bus,Sydney Metro Contract 4,Free Travel,Sep,2017,"2,445"
Bus,Sydney Metro Contract 4,Free Travel,Sep,2018,"2,043"
Bus,Sydney Metro Contract 4,Free Travel,Oct,2016,"2,066"
Bus,Sydney Metro Contract 4,Free Travel,Oct,2017,"2,523"
Bus,Sydney Metro Contract 4,Free Travel,Oct,2018,"2,224"
Bus,Sydney Metro Contract 4,Free Travel,Nov,2016,"2,366"
Bus,Sydney Metro Contract 4,Free Travel,Nov,2017,"2,650"
Bus,Sydney Metro Contract 4,Free Travel,Nov,2018,"2,325"
Bus,Sydney Metro Contract 4,Free Travel,Dec,2016,"2,098"
Bus,Sydney Metro Contract 4,Free Travel,Dec,2017,"2,060"
Bus,Sydney Metro Contract 4,Free Travel,Dec,2018,"1,974"
Bus,Sydney Metro Contract 4,School Student,Jan,2017,"14,831"
Bus,Sydney Metro Contract 4,School Student,Jan,2018,"17,132"
Bus,Sydney Metro Contract 4,School Student,Jan,2019,"18,041"
Bus,Sydney Metro Contract 4,School Student,Feb,2017,"214,840"
Bus,Sydney Metro Contract 4,School Student,Feb,2018,"223,734"
Bus,Sydney Metro Contract 4,School Student,Feb,2019,"236,002"
Bus,Sydney Metro Contract 4,School Student,Mar,2017,"254,953"
Bus,Sydney Metro Contract 4,School Student,Mar,2018,"238,679"
Bus,Sydney Metro Contract 4,School Student,Apr,2017,"85,458"
Bus,Sydney Metro Contract 4,School Student,Apr,2018,"100,556"
Bus,Sydney Metro Contract 4,School Student,May,2017,"249,028"
Bus,Sydney Metro Contract 4,School Student,May,2018,"260,209"
Bus,Sydney Metro Contract 4,School Student,Jun,2017,"202,738"
Bus,Sydney Metro Contract 4,School Student,Jun,2018,"218,505"
Bus,Sydney Metro Contract 4,School Student,Jul,2016,"106,945"
Bus,Sydney Metro Contract 4,School Student,Jul,2017,"108,319"
Bus,Sydney Metro Contract 4,School Student,Jul,2018,"111,957"
Bus,Sydney Metro Contract 4,School Student,Aug,2016,"246,098"
Bus,Sydney Metro Contract 4,School Student,Aug,2017,"237,670"
